"","OTU","Sample","Abundance","Condition","Site","Time","Condition_Time","Kingdom","Phylum"
"225","x1554","X3300045460.Drought_48_hr",2.25557525129762e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2555","x992","X3300049628.Drought_0hr",2.24916742026701e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2329","x579","X3300045463.Pre_Drought_48hr",2.22024082548554e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1945","x509","X3300045470.Drought_6hr",2.20289517274607e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2044","x529","X3300045458.Pre_Drought_48hr",2.20255673798815e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Archaea","Phylum < 2%"
"1752","x481","X3300048100.Pre_drought_6hr",2.20173407082717e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2449","x744","X3300045460.Drought_48_hr",2.18923480273004e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"513","x1764","X3300045467.Pre_drought_6hr",2.18639086213556e-05,"PreDrought","Site2","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"780","x2733","X3300048094.Pre_Drought_48hr",2.14794542702419e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"512","x1764","X3300045460.Drought_48_hr",2.12289435416247e-05,"Drought","Site1","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2503","x930","X3300045460.Drought_48_hr",2.12289435416247e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"12","x1067","X3300045459.Drought_6hr",2.12099301036394e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"802","x2733","X3300044945.Drought_6hr",2.11917593398604e-05,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2420","x744","X3300045465.Drought_48_hr",2.09591976819127e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2434","x744","X3300044943.Pre_Drought_48hr",2.09540139642899e-05,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2020","x514","X3300045463.Pre_Drought_48hr",2.06886076920243e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"944","x2910","X3300048099.Pre_drought_0hr",2.06075199931583e-05,"PreDrought","Site1","0hr","PreDrought_0hr","Archaea","Phylum < 2%"
"2423","x744","X3300048093.Pre_drought_6hr",2.05429795537545e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2418","x744","X3300044942.Pre_drought_6hr",2.04988670774787e-05,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2461","x910","X3300045465.Drought_48_hr",2.04352177398649e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"501","x1764","X3300044945.Drought_6hr",2.03766916729427e-05,"Drought","Site3","6hr","Drought_6hr","Archaea","Phylum < 2%"
"229","x1554","X3300048051.Drought_0hr",2.03302799189112e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1766","x481","X3300044942.Pre_drought_6hr",2.02772577036682e-05,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"914","x2910","X3300044942.Pre_drought_6hr",2.00556483298576e-05,"PreDrought","Site3","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"986","x3044","X3300045459.Drought_6hr",1.99244797943279e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"997","x3044","X3300049557.Drought_48_hr",1.98774115855493e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1758","x481","X3300048053.Pre_Drought_48hr",1.98646554806584e-05,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2436","x744","X3300048053.Pre_Drought_48hr",1.98646554806584e-05,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2425","x744","X3300045469.Drought_0hr",1.95690886675408e-05,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"497","x1764","X3300048096.Drought_48_hr",1.95526225123502e-05,"Drought","Site1","48hr","Drought_48hr","Archaea","Phylum < 2%"
"1108","x3153","X3300048096.Drought_48_hr",1.95526225123502e-05,"Drought","Site1","48hr","Drought_48hr","Archaea","Phylum < 2%"
"1548","x3246","X3300048096.Drought_48_hr",1.95526225123502e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"774","x2733","X3300044942.Pre_drought_6hr",1.92800155215205e-05,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"771","x2733","X3300049511.Drought_6hr",1.91388848622408e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1764","x481","X3300049511.Drought_6hr",1.91388848622408e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"81","x1131","X3300045464.Drought_0hr",1.91174349268584e-05,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"772","x2733","X3300045469.Drought_0hr",1.89575546466801e-05,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1039","x3147","X3300048094.Pre_Drought_48hr",1.89524596502134e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1655","x3314","X3300048096.Drought_48_hr",1.88783941498553e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2041","x529","X3300049557.Drought_48_hr",1.87731109419077e-05,"Drought","Site3","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2549","x992","X3300049557.Drought_48_hr",1.87731109419077e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"922","x2910","X3300048095.Drought_6hr",1.85185717328051e-05,"Drought","Site1","6hr","Drought_6hr","Archaea","Phylum < 2%"
"511","x1764","X3300045465.Drought_48_hr",1.83392979716736e-05,"Drought","Site2","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2073","x534","X3300048100.Pre_drought_6hr",1.82855880458528e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"1785","x481","X3300045458.Pre_Drought_48hr",1.82280557626606e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"912","x2910","X3300048096.Drought_48_hr",1.82041657873605e-05,"Drought","Site1","48hr","Drought_48hr","Archaea","Phylum < 2%"
"1048","x3147","X3300048096.Drought_48_hr",1.82041657873605e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"935","x2910","X3300048092.Pre_drought_0hr",1.81612835487148e-05,"PreDrought","Site1","0hr","PreDrought_0hr","Archaea","Phylum < 2%"
"520","x1764","X3300045470.Drought_6hr",1.81205893242015e-05,"Drought","Site2","6hr","Drought_6hr","Archaea","Phylum < 2%"
"1767","x481","X3300049557.Drought_48_hr",1.76688102982661e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2036","x529","X3300044944.Pre_drought_0hr",1.75552397562982e-05,"PreDrought","Site3","0hr","PreDrought_0hr","Archaea","Phylum < 2%"
"788","x2733","X3300044944.Pre_drought_0hr",1.75552397562982e-05,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1007","x3044","X3300045468.Pre_Drought_48hr",1.73877835916454e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2530","x992","X3300045459.Drought_6hr",1.7353579175705e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"505","x1764","X3300045473.Drought_48_hr",1.69567118806216e-05,"Drought","Site2","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2341","x579","X3300045473.Drought_48_hr",1.69567118806216e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1765","x481","X3300048095.Drought_6hr",1.69221431351495e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1550","x3246","X3300048100.Pre_drought_6hr",1.67928869808852e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1662","x3314","X3300048100.Pre_drought_6hr",1.67928869808852e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"803","x2733","X3300049628.Drought_0hr",1.66748619088761e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2332","x579","X3300049511.Drought_6hr",1.66579183060244e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1759","x481","X3300048099.Pre_drought_0hr",1.64860159945266e-05,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2441","x744","X3300048099.Pre_drought_0hr",1.64860159945266e-05,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"509","x1764","X3300045461.Pre_drought_0hr",1.64761448959257e-05,"PreDrought","Site2","0hr","PreDrought_0hr","Archaea","Phylum < 2%"
"2003","x514","X3300045461.Pre_drought_0hr",1.64761448959257e-05,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1311","x3176","X3300045467.Pre_drought_6hr",1.63111699238685e-05,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1623","x3263","X3300048092.Pre_drought_0hr",1.6269483179057e-05,"PreDrought","Site1","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2427","x744","X3300045458.Pre_Drought_48hr",1.62027162334761e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"23","x1067","X3300045468.Pre_Drought_48hr",1.6145799049385e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"927","x2910","X3300049557.Drought_48_hr",1.60123593328036e-05,"Drought","Site3","48hr","Drought_48hr","Archaea","Phylum < 2%"
"917","x2910","X3300045470.Drought_6hr",1.59887552860602e-05,"Drought","Site2","6hr","Drought_6hr","Archaea","Phylum < 2%"
"100","x1131","X3300045465.Drought_48_hr",1.57193982614346e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1591","x3256","X3300048054.Drought_0hr",1.56968621972468e-05,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"496","x1764","X3300048100.Pre_drought_6hr",1.56733611821595e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"2439","x744","X3300045461.Pre_drought_0hr",1.52992774033596e-05,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"1761","x481","X3300045470.Drought_6hr",1.5278143940013e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2092","x534","X3300045467.Pre_drought_6hr",1.52700314180896e-05,"PreDrought","Site2","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"88","x1131","X3300045460.Drought_48_hr",1.52583031705427e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1869","x501","X3300045460.Drought_48_hr",1.52583031705427e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1843","x500","X3300048094.Pre_Drought_48hr",1.51619677201707e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2444","x744","X3300045472.Drought_48_hr",1.51397334313491e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"921","x2910","X3300048093.Pre_drought_6hr",1.5082187520478e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Archaea","Phylum < 2%"
"2331","x579","X3300049557.Drought_48_hr",1.4908058689162e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"798","x2733","X3300045463.Pre_Drought_48hr",1.48857055345053e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2038","x529","X3300045463.Pre_Drought_48hr",1.48857055345053e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Archaea","Phylum < 2%"
"775","x2733","X3300048096.Drought_48_hr",1.48330239748863e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"773","x2733","X3300045459.Drought_6hr",1.4782678557082e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"945","x2910","X3300044945.Drought_6hr",1.46712180045187e-05,"Drought","Site3","6hr","Drought_6hr","Archaea","Phylum < 2%"
"936","x2910","X3300045473.Drought_48_hr",1.45906590600697e-05,"Drought","Site2","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2416","x744","X3300049511.Drought_6hr",1.45313755435532e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"853","x2786","X3300048051.Drought_0hr",1.4521628513508e-05,"Drought","Site1","0hr","Drought_0hr","Archaea","Phylum < 2%"
"2206","x561","X3300048051.Drought_0hr",1.4521628513508e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2428","x744","X3300049557.Drought_48_hr",1.43559083673412e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2491","x930","X3300045464.Drought_0hr",1.42511787636581e-05,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1842","x500","X3300048096.Drought_48_hr",1.41587956123915e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"230","x1554","X3300045465.Drought_48_hr",1.41474584352911e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2489","x930","X3300045465.Drought_48_hr",1.41474584352911e-05,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1309","x3176","X3300044945.Drought_6hr",1.3856150337601e-05,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2435","x744","X3300048095.Drought_6hr",1.37292859398383e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2053","x529","X3300049512.Drought_0hr",1.34714779943407e-05,"Drought","Site3","0hr","Drought_0hr","Archaea","Phylum < 2%"
"2326","x579","X3300048053.Pre_Drought_48hr",1.32431036537723e-05,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"928","x2910","X3300049511.Drought_6hr",1.31136803685724e-05,"Drought","Site2","6hr","Drought_6hr","Archaea","Phylum < 2%"
"776","x2733","X3300048100.Pre_drought_6hr",1.30611343184663e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"801","x2733","X3300049512.Drought_0hr",1.28299790422292e-05,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2098","x534","X3300045472.Drought_48_hr",1.26164445261242e-05,"Drought","Site3","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2330","x579","X3300044942.Pre_drought_6hr",1.25209296202978e-05,"PreDrought","Site3","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"89","x1131","X3300048095.Drought_6hr",1.24521430617138e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"784","x2733","X3300045468.Pre_Drought_48hr",1.24198454226039e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"943","x2910","X3300049628.Drought_0hr",1.24091995600939e-05,"Drought","Site1","0hr","Drought_0hr","Archaea","Phylum < 2%"
"2243","x562","X3300044944.Pre_drought_0hr",1.22886678294087e-05,"PreDrought","Site3","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"796","x2733","X3300048095.Drought_6hr",1.21328573421827e-05,"Drought","Site1","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"103","x1131","X3300049628.Drought_0hr",1.20214120738409e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1032","x3147","X3300048093.Pre_drought_6hr",1.19617349300343e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1830","x500","X3300048100.Pre_drought_6hr",1.19416085197406e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1941","x509","X3300045471.Drought_6hr",1.19391263743261e-05,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"212","x1554","X3300045464.Drought_0hr",1.18180506820579e-05,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1948","x509","X3300045472.Drought_48_hr",1.17753482243826e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"1768","x481","X3300049628.Drought_0hr",1.1633624587588e-05,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1782","x481","X3300045463.Pre_Drought_48hr",1.1605804315038e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1784","x481","X3300044945.Drought_6hr",1.14109473368479e-05,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"790","x2733","X3300045472.Drought_48_hr",1.13548000735118e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2245","x562","X3300048100.Pre_drought_6hr",1.11952579872568e-05,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1939","x509","X3300044943.Pre_Drought_48hr",1.11457521086648e-05,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"9","x1067","X3300045466.Pre_drought_0hr",1.10420471955501e-05,"PreDrought","Site2","0hr","PreDrought_0hr","Bacteria","Phylum < 2%"
"2095","x534","X3300045473.Drought_48_hr",1.1041579829242e-05,"Drought","Site2","48hr","Drought_48hr","Archaea","Phylum < 2%"
"942","x2910","X3300045472.Drought_48_hr",1.0934251922641e-05,"Drought","Site3","48hr","Drought_48hr","Archaea","Phylum < 2%"
"2345","x579","X3300049512.Drought_0hr",1.09054821858948e-05,"Drought","Site3","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1933","x509","X3300045463.Pre_Drought_48hr",1.05966039398173e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1959","x509","X3300044945.Drought_6hr",1.05958796699302e-05,"Drought","Site3","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"2077","x534","X3300048094.Pre_Drought_48hr",1.05291442501186e-05,"PreDrought","Site1","48hr","PreDrought_48hr","Archaea","Phylum < 2%"
"791","x2733","X3300045467.Pre_drought_6hr",1.04113850577884e-05,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"915","x2910","X3300045469.Drought_0hr",1.0396078354631e-05,"Drought","Site2","0hr","Drought_0hr","Archaea","Phylum < 2%"
"521","x1764","X3300045463.Pre_Drought_48hr",1.03443038460122e-05,"PreDrought","Site2","48hr","PreDrought_48hr","Archaea","Phylum < 2%"
"1300","x3176","X3300045470.Drought_6hr",1.03038645176832e-05,"Drought","Site2","6hr","Drought_6hr","Bacteria","Phylum < 2%"
"1957","x509","X3300048096.Drought_48_hr",1.01134254374225e-05,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2025","x514","X3300045472.Drought_48_hr",1.00931556208994e-05,"Drought","Site3","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2010","x514","X3300045460.Drought_48_hr",9.95106728513656e-06,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"500","x1764","X3300049557.Drought_48_hr",9.93870579277467e-06,"Drought","Site3","48hr","Drought_48hr","Archaea","Phylum < 2%"
"1840","x500","X3300044943.Pre_Drought_48hr",9.80826185562506e-06,"PreDrought","Site3","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2072","x534","X3300044944.Pre_drought_0hr",9.65538186596399e-06,"PreDrought","Site3","0hr","PreDrought_0hr","Archaea","Phylum < 2%"
"2019","x514","X3300045465.Drought_48_hr",9.43163895686073e-06,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2322","x579","X3300045462.Pre_drought_6hr",9.13980037579203e-06,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2457","x910","X3300045464.Drought_0hr",9.0373328745149e-06,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1934","x509","X3300048100.Pre_drought_6hr",8.95620638980545e-06,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2447","x744","X3300049628.Drought_0hr",8.91911218381747e-06,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"1296","x3176","X3300045465.Drought_48_hr",8.90765901481291e-06,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"2103","x537","X3300048051.Drought_0hr",8.71297710810481e-06,"Drought","Site1","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2078","x534","X3300045468.Pre_Drought_48hr",8.69389179582271e-06,"PreDrought","Site2","48hr","PreDrought_48hr","Archaea","Phylum < 2%"
"2000","x514","X3300045464.Drought_0hr",8.68974314857202e-06,"Drought","Site2","0hr","Drought_0hr","Bacteria","Phylum < 2%"
"2313","x579","X3300045460.Drought_48_hr",8.62425831378501e-06,"Drought","Site1","48hr","Drought_48hr","Bacteria","Phylum < 2%"
"514","x1764","X3300048095.Drought_6hr",8.62071442734031e-06,"Drought","Site1","6hr","Drought_6hr","Archaea","Phylum < 2%"
"786","x2733","X3300045458.Pre_Drought_48hr",8.60769299903417e-06,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"2343","x579","X3300045458.Pre_Drought_48hr",8.60769299903417e-06,"PreDrought","Site1","48hr","PreDrought_48hr","Bacteria","Phylum < 2%"
"1661","x3314","X3300048093.Pre_drought_6hr",8.58124462372022e-06,"PreDrought","Site1","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"1780","x481","X3300045462.Pre_drought_6hr",8.40861634572867e-06,"PreDrought","Site2","6hr","PreDrought_6hr","Bacteria","Phylum < 2%"
"2311","x579","X3300045465.Drought_48_hr",8.38367907276509e-06,"Drought","Site2","48hr","Drought_48hr","Bacteria","Phylum < 2%"
