"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"206","x141","X3300045940_Drought_Site1_0hr",0.00166627647805048,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"249","x1411","X3300045955_Drought_Site3_0hr",0.00166357110368851,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"519","x2034","X3300045920_PreDrought_Site1_48hr",0.00162340923752782,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Archaea","Phylum < 2%"
"193","x141","X3300049731_Drought_Site1_48hr",0.00161753827824801,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"186","x141","X3300045946_Drought_Site3_48hr",0.00161333405780113,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"182","x141","X3300045978_Drought_Site1_48hr",0.00161174577222833,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"209","x141","X3300046482_Drought_Site3_6hr",0.00160721829737239,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"195","x141","X3300045945_PreDrought_Site3_0hr",0.00160625510251492,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"212","x141","X3300045966_PreDrought_Site3_0hr",0.00160364710447597,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"215","x141","X3300045967_PreDrought_Site3_6hr",0.00160280414691358,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"196","x141","X3300045964_Drought_Site1_6hr",0.00158879313322326,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"201","x141","X3300045927_Drought_Site2_6hr",0.00158847480725873,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"198","x141","X3300045928_PreDrought_Site1_0hr",0.00156861549677799,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"183","x141","X3300045934_PreDrought_Site3_6hr",0.00155403024732845,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"200","x141","X3300045920_PreDrought_Site1_48hr",0.00154946570917703,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"185","x141","X3300045933_PreDrought_Site2_48hr",0.00154776591845487,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"187","x141","X3300045977_Drought_Site1_0hr",0.00154525760423232,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"199","x141","X3300045884_Drought_Site1_6hr",0.00154268938271895,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"252","x1411","X3300045945_PreDrought_Site3_0hr",0.00153830058715862,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"197","x141","X3300045910_PreDrought_Site1_0hr",0.00153815082455469,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"192","x141","X3300049734_Drought_Site3_0hr",0.00153072625698324,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"194","x141","X3300045947_Drought_Site3_6hr",0.00149698545981451,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"190","x141","X3300045975_PreDrought_Site1_6hr",0.00148307331016193,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"181","x141","X3300045965_PreDrought_Site3_48hr",0.00147886177243476,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"203","x141","X3300045944_PreDrought_Site2_48hr",0.00147553784897321,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"205","x141","X3300045929_PreDrought_Site1_48hr",0.00147317876240129,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"191","x141","X3300045932_PreDrought_Site2_6hr",0.00145798015204081,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"184","x141","X3300045941_PreDrought_Site2_0hr",0.0014552996821211,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"214","x141","X3300045936_Drought_Site2_0hr",0.00145221336238372,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"528","x2034","X3300045964_Drought_Site1_6hr",0.0014406671934158,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Archaea","Phylum < 2%"
"208","x141","X3300045930_PreDrought_Site2_6hr",0.00141738737376638,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"243","x1411","X3300045927_Drought_Site2_6hr",0.00141719060394438,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"238","x1411","X3300045964_Drought_Site1_6hr",0.00141645429940881,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"188","x141","X3300049733_Drought_Site2_48hr",0.00141616666045541,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"239","x1411","X3300049731_Drought_Site1_48hr",0.00141133651473197,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"202","x141","X3300045931_Drought_Site2_0hr",0.00140945909710227,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"216","x141","X3300049730_PreDrought_Site1_6hr",0.00138865138462583,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"204","x141","X3300045952_Drought_Site2_6hr",0.00138198126307067,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"223","x1411","X3300045975_PreDrought_Site1_6hr",0.0013626243167044,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"227","x1411","X3300049734_Drought_Site3_0hr",0.0013621308858739,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"231","x1411","X3300045978_Drought_Site1_48hr",0.00134555966106907,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"211","x141","X3300045968_PreDrought_Site3_48hr",0.00134516719158721,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"210","x141","X3300049732_PreDrought_0hr",0.00133921470780715,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"207","x141","X3300045926_Drought_Site2_48hr",0.00132212995179467,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"213","x141","X3300045953_Drought_Site3_48hr",0.00132160790923149,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"234","x1411","X3300045944_PreDrought_Site2_48hr",0.00132155363725703,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"225","x1411","X3300045931_Drought_Site2_0hr",0.00131690166725876,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"236","x1411","X3300049730_PreDrought_Site1_6hr",0.00128318840213268,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"230","x1411","X3300049733_Drought_Site2_48hr",0.00127734506018708,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"237","x1411","X3300045947_Drought_Site3_6hr",0.00127594747588988,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"229","x1411","X3300046482_Drought_Site3_6hr",0.00127417997021157,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"240","x1411","X3300045965_PreDrought_Site3_48hr",0.00126708302346959,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"246","x1411","X3300045977_Drought_Site1_0hr",0.00124165081324793,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"218","x1411","X3300045934_PreDrought_Site3_6hr",0.00123948792161814,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"235","x1411","X3300045930_PreDrought_Site2_6hr",0.00123493977080362,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1493","x560","X3300049731_Drought_Site1_48hr",0.00122771875388674,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"228","x1411","X3300045941_PreDrought_Site2_0hr",0.0012215419732499,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1506","x560","X3300045964_Drought_Site1_6hr",0.00118322715860621,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"232","x1411","X3300049732_PreDrought_0hr",0.00116741155172853,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"250","x1411","X3300045946_Drought_Site3_48hr",0.001152435750662,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"224","x1411","X3300045920_PreDrought_Site1_48hr",0.00114598517334595,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1507","x560","X3300049734_Drought_Site3_0hr",0.00112709497206704,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1490","x560","X3300045944_PreDrought_Site2_48hr",0.00112489215337981,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1502","x560","X3300049732_PreDrought_0hr",0.00111732759280102,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1496","x560","X3300045946_Drought_Site3_48hr",0.001115579084716,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"242","x1411","X3300045928_PreDrought_Site1_0hr",0.0011046990512734,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1488","x560","X3300045947_Drought_Site3_6hr",0.00109963948280377,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"515","x2034","X3300045928_PreDrought_Site1_0hr",0.00108469444068696,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Archaea","Phylum < 2%"
"1510","x560","X3300045931_Drought_Site2_0hr",0.00108142467662748,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1479","x560","X3300045934_PreDrought_Site3_6hr",0.00107787225150179,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"251","x1411","X3300045966_PreDrought_Site3_0hr",0.00107623540743117,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1485","x560","X3300045930_PreDrought_Site2_6hr",0.00107397957290071,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1491","x560","X3300045940_Drought_Site1_0hr",0.00106758254476048,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1497","x560","X3300045955_Drought_Site3_0hr",0.0010646312299788,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"247","x1411","X3300045953_Drought_Site3_48hr",0.00105373887257542,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1508","x560","X3300045967_PreDrought_Site3_6hr",0.00104319131383559,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1480","x560","X3300045933_PreDrought_Site2_48hr",0.00104039223221144,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1695","x692","X3300045945_PreDrought_Site3_0hr",0.0010357532410353,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1701","x692","X3300045941_PreDrought_Site2_0hr",0.00102948158542059,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1504","x560","X3300045927_Drought_Site2_6hr",0.00102621579203119,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1483","x560","X3300045953_Drought_Site3_48hr",0.00102441807261712,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1492","x560","X3300049733_Drought_Site2_48hr",0.00102089777512764,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1478","x560","X3300045945_PreDrought_Site3_0hr",0.00101900166283119,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"241","x1411","X3300045967_PreDrought_Site3_6hr",0.00101809997756987,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1708","x692","X3300045930_PreDrought_Site2_6hr",0.00100990803781314,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1486","x560","X3300045920_PreDrought_Site1_48hr",0.00100395779247595,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1726","x692","X3300045955_Drought_Site3_0hr",0.00100384168230731,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"244","x1411","X3300045968_PreDrought_Site3_48hr",0.00100026007940227,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1481","x560","X3300045936_Drought_Site2_0hr",0.00099340211980898,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1482","x560","X3300045952_Drought_Site2_6hr",0.00099338455147456,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1728","x692","X3300049732_PreDrought_0hr",0.0009892340736046,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"226","x1411","X3300045926_Drought_Site2_48hr",0.000988611723740748,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1477","x560","X3300045941_PreDrought_Site2_0hr",0.000987468375582933,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1721","x692","X3300045928_PreDrought_Site1_0hr",0.000984353854253393,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1718","x692","X3300045920_PreDrought_Site1_48hr",0.000978007799507564,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1511","x560","X3300045966_PreDrought_Site3_0hr",0.000976688327860748,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1499","x560","X3300045975_PreDrought_Site1_6hr",0.000974771345256582,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"222","x1411","X3300045940_Drought_Site1_0hr",0.000973871049671397,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"217","x1411","X3300045932_PreDrought_Site2_6hr",0.000970261504785217,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1505","x560","X3300045929_PreDrought_Site1_48hr",0.000967121718074378,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"221","x1411","X3300045884_Drought_Site1_6hr",0.000966217579163852,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1699","x692","X3300049733_Drought_Site2_48hr",0.000964530615287146,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1501","x560","X3300045928_PreDrought_Site1_0hr",0.000962761576160093,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1072","x492","X3300045966_PreDrought_Site3_0hr",0.000956778911946664,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1495","x560","X3300045926_Drought_Site2_48hr",0.000953667506212551,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Phylum < 2%"
"1719","x692","X3300045964_Drought_Site1_6hr",0.000951068233715672,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"123","x122","X3300045964_Drought_Site1_6hr",0.000949643945832907,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Phylum < 2%"
"1703","x692","X3300045944_PreDrought_Site2_48hr",0.000948704225742008,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1498","x560","X3300049730_PreDrought_Site1_6hr",0.000948168770048779,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1494","x560","X3300046482_Drought_Site3_6hr",0.000947309019479658,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1706","x692","X3300045927_Drought_Site2_6hr",0.000941318404301468,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"1512","x560","X3300045965_PreDrought_Site3_48hr",0.000937178069380546,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1696","x692","X3300045952_Drought_Site2_6hr",0.000936189683359358,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Phylum < 2%"
"248","x1411","X3300045910_PreDrought_Site1_0hr",0.000929825404521196,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1710","x692","X3300045936_Drought_Site2_0hr",0.000928644977463596,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Phylum < 2%"
"1503","x560","X3300045977_Drought_Site1_0hr",0.000926685810961864,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1724","x692","X3300045965_PreDrought_Site3_48hr",0.000919883348740863,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1509","x560","X3300045968_PreDrought_Site3_48hr",0.000918377776082533,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Phylum < 2%"
"1484","x560","X3300045932_PreDrought_Site2_6hr",0.0009097445787584,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"132","x122","X3300049732_PreDrought_0hr",0.00089847586924505,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Phylum < 2%"
"1712","x692","X3300045940_Drought_Site1_0hr",0.000897709763909948,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1717","x692","X3300045946_Drought_Site3_48hr",0.00089709884843817,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Phylum < 2%"
"1698","x692","X3300045978_Drought_Site1_48hr",0.000890149253446546,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"233","x1411","X3300045929_PreDrought_Site1_48hr",0.000888706443635915,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Phylum < 2%"
"1715","x692","X3300045977_Drought_Site1_0hr",0.000886841926871869,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Phylum < 2%"
"1694","x692","X3300046482_Drought_Site3_6hr",0.000882551566976166,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1489","x560","X3300045978_Drought_Site1_48hr",0.000879654460533457,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Phylum < 2%"
"1693","x692","X3300045947_Drought_Site3_6hr",0.000875989528611196,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Phylum < 2%"
"1057","x492","X3300045955_Drought_Site3_0hr",0.000868150727683451,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Phylum < 2%"
"1704","x692","X3300045932_PreDrought_Site2_6hr",0.000862764333553371,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Phylum < 2%"
