"","OTU","Sample","Abundance","Condition","Site","Time","Condition_time","Condition_site","Kingdom","Phylum"
"1405","x2741","X3300049731_Drought_Site1_48hr",0.0297778644835121,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Planctomycetes"
"902","x2038","X3300045928_PreDrought_Site1_0hr",0.0295619584080184,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Nitrospirae"
"1148","x2223","X3300045927_Drought_Site2_6hr",0.0294431519423649,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Verrucomicrobia"
"1128","x2223","X3300045928_PreDrought_Site1_0hr",0.0292341579490977,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"915","x2038","X3300045947_Drought_Site3_6hr",0.0290172656397439,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Nitrospirae"
"1152","x2223","X3300045966_PreDrought_Site3_0hr",0.0288336647978666,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"918","x2038","X3300045953_Drought_Site3_48hr",0.0287831616444258,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Nitrospirae"
"912","x2038","X3300045955_Drought_Site3_0hr",0.0285357929352816,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Nitrospirae"
"1120","x2223","X3300049731_Drought_Site1_48hr",0.0283900280998471,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Verrucomicrobia"
"917","x2038","X3300045967_PreDrought_Site3_6hr",0.0282093919462359,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Nitrospirae"
"1132","x2223","X3300045936_Drought_Site2_0hr",0.0280963868017228,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Verrucomicrobia"
"1142","x2223","X3300045930_PreDrought_Site2_6hr",0.0280555252195891,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"1123","x2223","X3300049732_PreDrought_0hr",0.0279401549526789,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"1140","x2223","X3300045926_Drought_Site2_48hr",0.0279245866172153,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Verrucomicrobia"
"1453","x2777","X3300045910_PreDrought_Site1_0hr",0.0278968138881255,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Chloroflexi"
"911","x2038","X3300045941_PreDrought_Site2_0hr",0.0274382293782877,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Nitrospirae"
"1412","x2741","X3300045929_PreDrought_Site1_48hr",0.027006046110575,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Planctomycetes"
"1452","x2777","X3300045955_Drought_Site3_0hr",0.0270057207038441,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chloroflexi"
"1446","x2777","X3300049731_Drought_Site1_48hr",0.0269665726519439,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Chloroflexi"
"927","x2038","X3300049733_Drought_Site2_48hr",0.0269325164931284,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Nitrospirae"
"1130","x2223","X3300045975_PreDrought_Site1_6hr",0.0267272986803483,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"1147","x2223","X3300045944_PreDrought_Site2_48hr",0.0263906548066081,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"936","x2038","X3300045978_Drought_Site1_48hr",0.0262938552413866,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Nitrospirae"
"920","x2038","X3300045964_Drought_Site1_6hr",0.0261736406641234,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Nitrospirae"
"925","x2038","X3300045932_PreDrought_Site2_6hr",0.0261240476808596,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Nitrospirae"
"1138","x2223","X3300045967_PreDrought_Site3_6hr",0.0260261540662995,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"1125","x2223","X3300045947_Drought_Site3_6hr",0.0258216995366038,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Verrucomicrobia"
"908","x2038","X3300045946_Drought_Site3_48hr",0.0257204931768304,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Nitrospirae"
"1143","x2223","X3300045884_Drought_Site1_6hr",0.0255902303205318,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Verrucomicrobia"
"1146","x2223","X3300046482_Drought_Site3_6hr",0.0255430944081242,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Verrucomicrobia"
"1417","x2741","X3300049730_PreDrought_Site1_6hr",0.025529799993422,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Planctomycetes"
"1131","x2223","X3300045945_PreDrought_Site3_0hr",0.0253079879007345,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"1117","x2223","X3300045920_PreDrought_Site1_48hr",0.0252620166043673,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"1144","x2223","X3300045964_Drought_Site1_6hr",0.0252202820121626,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Verrucomicrobia"
"1136","x2223","X3300045968_PreDrought_Site3_48hr",0.0251147957908308,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"1256","x2530","X3300049734_Drought_Site3_0hr",0.0250090575001379,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Bacteroidetes"
"934","x2038","X3300045930_PreDrought_Site2_6hr",0.0249769880025586,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Nitrospirae"
"1134","x2223","X3300045932_PreDrought_Site2_6hr",0.0248756911184201,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Verrucomicrobia"
"1118","x2223","X3300045946_Drought_Site3_48hr",0.0248291457705755,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Verrucomicrobia"
"130","x1171","X3300045932_PreDrought_Site2_6hr",0.0245846729643737,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"932","x2038","X3300045944_PreDrought_Site2_48hr",0.0245089389419616,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Nitrospirae"
"131","x1171","X3300045927_Drought_Site2_6hr",0.0244065445416371,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"1149","x2223","X3300045931_Drought_Site2_0hr",0.024002193042051,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Verrucomicrobia"
"1462","x2777","X3300045946_Drought_Site3_48hr",0.0239969686602252,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Chloroflexi"
"114","x1171","X3300045955_Drought_Site3_0hr",0.0239287801222812,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"117","x1171","X3300045964_Drought_Site1_6hr",0.0236405930303155,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"1145","x2223","X3300045952_Drought_Site2_6hr",0.023483318905077,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Verrucomicrobia"
"1129","x2223","X3300049734_Drought_Site3_0hr",0.0234276050296562,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Verrucomicrobia"
"910","x2038","X3300045966_PreDrought_Site3_0hr",0.0232707600286769,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Nitrospirae"
"903","x2038","X3300045968_PreDrought_Site3_48hr",0.0232400086343139,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Nitrospirae"
"110","x1171","X3300049733_Drought_Site2_48hr",0.0230072368128813,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"1141","x2223","X3300045953_Drought_Site3_48hr",0.0229725324252411,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Verrucomicrobia"
"1004","x2133","X3300045964_Drought_Site1_6hr",0.0227419760757454,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Firmicutes"
"138","x1171","X3300045934_PreDrought_Site3_6hr",0.0226969327133009,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"109","x1171","X3300049732_PreDrought_0hr",0.022647676012884,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"895","x2034","X3300049734_Drought_Site3_0hr",0.0225739393761947,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Archaea","Thaumarchaeota"
"142","x1171","X3300045944_PreDrought_Site2_48hr",0.022516110590891,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"906","x2038","X3300045977_Drought_Site1_0hr",0.0224223091708125,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Nitrospirae"
"1459","x2777","X3300049734_Drought_Site3_0hr",0.0223930881364973,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Chloroflexi"
"1237","x2530","X3300045947_Drought_Site3_6hr",0.0223262639093012,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Bacteroidetes"
"118","x1171","X3300049731_Drought_Site1_48hr",0.022278580949552,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"1448","x2777","X3300045964_Drought_Site1_6hr",0.0221700319776824,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Chloroflexi"
"1473","x2777","X3300046482_Drought_Site3_6hr",0.0221123276688582,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Chloroflexi"
"137","x1171","X3300045945_PreDrought_Site3_0hr",0.0219638397812893,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"128","x1171","X3300045930_PreDrought_Site2_6hr",0.0219210727491146,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"127","x1171","X3300045946_Drought_Site3_48hr",0.0217246017194281,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"980","x2133","X3300045955_Drought_Site3_0hr",0.0216065812611122,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Firmicutes"
"121","x1171","X3300045947_Drought_Site3_6hr",0.0215990803132072,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"1455","x2777","X3300045945_PreDrought_Site3_0hr",0.0215990695202892,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Chloroflexi"
"144","x1171","X3300045940_Drought_Site1_0hr",0.0215789351874812,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"1126","x2223","X3300045929_PreDrought_Site1_48hr",0.02152793460483,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"135","x1171","X3300045965_PreDrought_Site3_48hr",0.0214763937536486,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"924","x2038","X3300045927_Drought_Site2_6hr",0.0214578060538162,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Nitrospirae"
"1151","x2223","X3300045940_Drought_Site1_0hr",0.0214453624812783,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Verrucomicrobia"
"136","x1171","X3300045931_Drought_Site2_0hr",0.021396766689675,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"1121","x2223","X3300049730_PreDrought_Site1_6hr",0.0213481432706622,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Verrucomicrobia"
"974","x2133","X3300049731_Drought_Site1_48hr",0.0212211195562061,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Firmicutes"
"990","x2133","X3300045944_PreDrought_Site2_48hr",0.0210693454179197,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Firmicutes"
"995","x2133","X3300045946_Drought_Site3_48hr",0.0210669011226426,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Firmicutes"
"141","x1171","X3300045926_Drought_Site2_48hr",0.0210305318232996,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"1007","x2133","X3300045927_Drought_Site2_6hr",0.0209422507427602,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Firmicutes"
"133","x1171","X3300046482_Drought_Site3_6hr",0.0208170538941034,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"1445","x2777","X3300049733_Drought_Site2_48hr",0.0207994704895855,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Chloroflexi"
"1249","x2530","X3300045926_Drought_Site2_48hr",0.0207483939333731,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Bacteroidetes"
"1466","x2777","X3300049730_PreDrought_Site1_6hr",0.0206541350960499,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Chloroflexi"
"143","x1171","X3300045941_PreDrought_Site2_0hr",0.0206362955000724,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"140","x1171","X3300045936_Drought_Site2_0hr",0.0205307757594154,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"994","x2133","X3300045934_PreDrought_Site3_6hr",0.0204828411153991,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Firmicutes"
"1465","x2777","X3300045966_PreDrought_Site3_0hr",0.0204634354124109,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Chloroflexi"
"1150","x2223","X3300045965_PreDrought_Site3_48hr",0.0204424151446919,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"134","x1171","X3300045933_PreDrought_Site2_48hr",0.020406306243493,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Gemmatimonadetes"
"986","x2133","X3300045945_PreDrought_Site3_0hr",0.0203927401882795,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Firmicutes"
"111","x1171","X3300045953_Drought_Site3_48hr",0.0203858139254149,"Drought","Site3","48hr","Drought_48hr","Drought_Site3","Bacteria","Gemmatimonadetes"
"129","x1171","X3300045952_Drought_Site2_6hr",0.0203103773355541,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Gemmatimonadetes"
"1461","x2777","X3300045928_PreDrought_Site1_0hr",0.0202735390212525,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Chloroflexi"
"1240","x2530","X3300045930_PreDrought_Site2_6hr",0.0202571883239465,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Bacteroidetes"
"1137","x2223","X3300045934_PreDrought_Site3_6hr",0.0201870506218106,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Verrucomicrobia"
"979","x2133","X3300045930_PreDrought_Site2_6hr",0.0201690406727304,"PreDrought","Site2","6hr","PreDrought_6hr","PreDrought_Site2","Bacteria","Firmicutes"
"125","x1171","X3300045928_PreDrought_Site1_0hr",0.0200845940758785,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Gemmatimonadetes"
"139","x1171","X3300045978_Drought_Site1_48hr",0.0200757803075983,"Drought","Site1","48hr","Drought_48hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"1000","x2133","X3300045940_Drought_Site1_0hr",0.0200243340375657,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Firmicutes"
"112","x1171","X3300045977_Drought_Site1_0hr",0.0199986357162643,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"1236","x2530","X3300045977_Drought_Site1_0hr",0.0199943160843833,"Drought","Site1","0hr","Drought_0hr","Drought_Site1","Bacteria","Bacteroidetes"
"929","x2038","X3300045931_Drought_Site2_0hr",0.0199191128913914,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Nitrospirae"
"1234","x2530","X3300045965_PreDrought_Site3_48hr",0.0198586439829872,"PreDrought","Site3","48hr","PreDrought_48hr","PreDrought_Site3","Bacteria","Bacteroidetes"
"989","x2133","X3300045947_Drought_Site3_6hr",0.0197509713979885,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Firmicutes"
"973","x2133","X3300045933_PreDrought_Site2_48hr",0.019683080657379,"PreDrought","Site2","48hr","PreDrought_48hr","PreDrought_Site2","Bacteria","Firmicutes"
"120","x1171","X3300045910_PreDrought_Site1_0hr",0.019660267516175,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Gemmatimonadetes"
"126","x1171","X3300045884_Drought_Site1_6hr",0.0195254992967697,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Gemmatimonadetes"
"115","x1171","X3300045920_PreDrought_Site1_48hr",0.0194294275387795,"PreDrought","Site1","48hr","PreDrought_48hr","PreDrought_Site1","Bacteria","Gemmatimonadetes"
"1471","x2777","X3300045927_Drought_Site2_6hr",0.0194149134874399,"Drought","Site2","6hr","Drought_6hr","Drought_Site2","Bacteria","Chloroflexi"
"1456","x2777","X3300045934_PreDrought_Site3_6hr",0.0193317737107308,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Chloroflexi"
"1228","x2530","X3300045967_PreDrought_Site3_6hr",0.0193162654638109,"PreDrought","Site3","6hr","PreDrought_6hr","PreDrought_Site3","Bacteria","Bacteroidetes"
"992","x2133","X3300045928_PreDrought_Site1_0hr",0.0193158164038451,"PreDrought","Site1","0hr","PreDrought_0hr","PreDrought_Site1","Bacteria","Firmicutes"
"132","x1171","X3300045966_PreDrought_Site3_0hr",0.0193051843452751,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Gemmatimonadetes"
"976","x2133","X3300045931_Drought_Site2_0hr",0.0192984982961123,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Firmicutes"
"1242","x2530","X3300045966_PreDrought_Site3_0hr",0.0192984350674478,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Bacteroidetes"
"450","x1592","X3300045955_Drought_Site3_0hr",0.0192941349849878,"Drought","Site3","0hr","Drought_0hr","Drought_Site3","Bacteria","Cyanobacteria"
"978","x2133","X3300049732_PreDrought_0hr",0.0192472514750326,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Firmicutes"
"998","x2133","X3300045884_Drought_Site1_6hr",0.019197227551532,"Drought","Site1","6hr","Drought_6hr","Drought_Site1","Bacteria","Firmicutes"
"1450","x2777","X3300045947_Drought_Site3_6hr",0.0191880641499139,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Chloroflexi"
"1002","x2133","X3300045936_Drought_Site2_0hr",0.019166214640512,"Drought","Site2","0hr","Drought_0hr","Drought_Site2","Bacteria","Firmicutes"
"1247","x2530","X3300049733_Drought_Site2_48hr",0.0191626581664679,"Drought","Site2","48hr","Drought_48hr","Drought_Site2","Bacteria","Bacteroidetes"
"977","x2133","X3300046482_Drought_Site3_6hr",0.0191621700007574,"Drought","Site3","6hr","Drought_6hr","Drought_Site3","Bacteria","Firmicutes"
"1441","x2777","X3300049732_PreDrought_0hr",0.019159664782391,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Chloroflexi"
"1260","x2530","X3300049732_PreDrought_0hr",0.0191399653532502,"PreDrought","Site2","0hr","PreDrought_0hr","PreDrought_Site2","Bacteria","Bacteroidetes"
"982","x2133","X3300045966_PreDrought_Site3_0hr",0.0191218289643008,"PreDrought","Site3","0hr","PreDrought_0hr","PreDrought_Site3","Bacteria","Firmicutes"
"113","x1171","X3300049730_PreDrought_Site1_6hr",0.0191189451607298,"PreDrought","Site1","6hr","PreDrought_6hr","PreDrought_Site1","Bacteria","Gemmatimonadetes"
