KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K00466,0.628921561,0.98654313,0.084609419,0.487793239,0.37976141,0.230108073,0.153149262,0.890278078
KO:K00469,0.050351621,0.168928599,-0.333363338,-2.031215279,0.003404442,0.007620836,-0.481520629,-3.156111045
KO:K00472,0.10506676,0.302252185,-0.278623082,-1.666562751,0.551984375,0.293482207,-0.104042807,-0.600941844
KO:K00479,0.783890456,0.999875552,-0.048076369,-0.276497439,0.421087505,0.246296425,-0.140415186,-0.814695256
KO:K00480,0.135955163,0.371004405,0.257107757,1.528350576,0.498635453,0.274866628,0.118265426,0.684184746
KO:K00481,0.000499427,0.003101409,-0.557747731,-3.860212237,0.003777526,0.008206275,-0.47684525,-3.116390336
KO:K00483,5.63E-11,2.56E-09,-0.855931899,-9.508921183,2.50E-09,5.05E-07,-0.815127054,-8.083363004
KO:K00486,0.907748043,0.999875552,-0.020323302,-0.116772602,0.576264048,0.301729263,0.097787398,0.564451064
KO:K00493,0.734675541,0.999875552,0.059393082,0.341790651,0.270768014,0.18266781,-0.19137607,-1.1200744
KO:K00496,3.69E-06,3.98E-05,0.694516435,5.545269783,0.018654702,0.026322417,0.39561355,2.474504108
KO:K00499,0.248820602,0.574943252,-0.200219319,-1.173943484,0.167002452,0.130382246,-0.238861258,-1.4130562
KO:K00500,0.001139035,0.006481292,-0.527147925,-3.563577993,0.002558035,0.006246157,-0.494047783,-3.264291461
KO:K00504,0.000368678,0.002373138,-0.568313501,-3.967749717,0.000266097,0.001206331,-0.579280005,-4.082435796
KO:K00505,0.0567245,0.185648174,-0.325073098,-1.974648099,0.112879404,0.099017794,-0.272774929,-1.62873787
KO:K00507,0.321599171,0.684347494,-0.17254492,-1.006287757,0.249597271,0.173297569,-0.19989774,-1.171979427
KO:K00508,5.91E-12,4.01E-10,0.875479598,10.40702434,8.95E-06,0.00010502,0.674266471,5.244994191
KO:K00517,0.95480975,0.999875552,-0.009939372,-0.057100167,0.598424789,0.309096895,-0.092180823,-0.531802779
KO:K00518,3.67E-09,9.73E-08,0.810336443,7.944210588,0.000861828,0.002767484,0.537826433,3.664737741
KO:K00520,0.810108264,0.999875552,0.042127767,0.242220632,0.149235427,0.120824234,0.248966628,1.476702711
KO:K00523,6.05E-05,0.000457833,-0.624656977,-4.595190826,0.000712978,0.00242004,-0.544890645,-3.73301357
KO:K00525,0.722804005,0.999875552,-0.062156923,-0.357756099,0.183916707,0.139810708,-0.229934188,-1.35723691
KO:K00526,0.711846077,0.999875552,0.064721231,0.372576317,0.896624718,0.39008808,0.022786271,0.130931156
KO:K00527,0.037470382,0.13333125,-0.353091645,-2.168000731,0.005908945,0.011440576,-0.455960753,-2.943028597
KO:K00528,0.781710806,0.999875552,-0.048573211,-0.279361604,0.173963274,0.134454644,-0.235112886,-1.389573118
KO:K00529,0.018442237,0.073071235,0.396270018,2.479374366,0.050500216,0.055412118,0.333160757,2.029826762
KO:K00537,0.785400036,0.999875552,-0.047732483,-0.274515146,0.305764012,0.198982546,0.178194193,1.040297308
KO:K00540,0.896822706,0.999875552,-0.022742395,-0.130678914,0.254638943,0.176000648,-0.197826261,-1.159337216
KO:K00547,0.895505515,0.999875552,0.023034319,0.132357205,0.257184933,0.177180271,0.196790521,1.153022185
KO:K00548,0.018388867,0.07293435,0.39643591,2.480605809,0.008831593,0.015404497,0.436046366,2.783451833
KO:K00549,0.955796441,0.999875552,-0.00972214,-0.055852081,0.419600964,0.24564826,-0.140860584,-0.817331701
KO:K00554,4.68E-06,4.84E-05,-0.689234738,-5.46465682,0.003811453,0.008224779,-0.47644021,-3.112965463
KO:K00558,0.724436546,0.999875552,0.061775984,0.355555109,0.435062634,0.251291944,-0.136270089,-0.790183107
KO:K00560,0.938411792,0.999875552,0.01355196,0.077857232,0.294596839,0.193500589,0.182290167,1.065021964
KO:K00563,0.462763636,0.857584452,-0.128264118,-0.742958061,0.752066656,0.355882757,-0.055369348,-0.318561383
KO:K00564,0.8250649,0.999875552,0.038755273,0.222799474,0.162215224,0.127878511,0.241504605,1.429656636
KO:K00566,0.795384051,0.999875552,0.045462447,0.261432183,0.473165133,0.265253341,0.12532449,0.725655593
KO:K00567,5.67E-05,0.000434666,0.626499892,4.617485976,0.02188419,0.029813224,0.386330866,2.406111733
KO:K00568,0.017328792,0.069440611,-0.399817293,-2.505769557,0.000675572,0.002321376,-0.546870502,-3.752349836
KO:K00570,0.000159219,0.001119737,-0.595799364,-4.261567432,0.004565809,0.00934192,-0.468154293,-3.043457921
KO:K00571,0.574072514,0.956376178,-0.098347018,-0.567712773,0.313526842,0.201918983,-0.175402392,-1.023477174
KO:K00573,0.99860048,0.999875552,-0.000307661,-0.001767376,0.864001273,0.381848382,0.030036448,0.172624145
KO:K00574,0.618274298,0.983032026,-0.087234934,-0.503044268,0.061780028,0.064341621,-0.319007793,-1.933586076
KO:K00575,0.039244491,0.138373434,-0.350076859,-2.146891651,0.009409412,0.016080791,-0.432797618,-2.757911869
KO:K00588,0.000906331,0.005319674,0.535924322,3.646541198,2.30E-05,0.000199857,0.650914865,4.92553198
KO:K00590,0.883238704,0.999875552,-0.02575599,-0.148005997,0.776100219,0.361844221,0.049853845,0.286745097
KO:K00595,0.948055853,0.999875552,-0.011426734,-0.065645873,0.425167088,0.247876348,-0.13919736,-0.807489137
KO:K00598,0.851665904,0.999875552,-0.032790009,-0.188465608,0.218018975,0.157326399,0.213558041,1.255767628
KO:K00600,0.596605261,0.970955643,0.092637682,0.534461214,0.23971466,0.168240366,0.204040699,1.197313163
KO:K00602,0.495932864,0.893217908,0.119005523,0.688527638,0.029285359,0.036855686,0.368723293,2.278714059
KO:K00604,0.417703012,0.806476917,-0.141430536,-0.820706162,0.020389769,0.028187612,-0.390473824,-2.436527437
KO:K00605,0.998892871,0.999875552,0.000243383,0.001398132,0.910660559,0.393760015,0.019679052,0.113069444
KO:K00606,0.779222153,0.999875552,0.049140945,0.282634698,0.407367239,0.240676928,0.144560284,0.839251106
KO:K00609,0.814293435,0.999875552,0.041182626,0.236777046,0.073246844,0.072239586,0.306578918,1.850260649
KO:K00611,0.01024337,0.044598944,-0.428395766,-2.723517334,0.078488316,0.076019231,-0.30140022,-1.815853779
KO:K00612,0.15623925,0.411575182,-0.244884347,-1.450930985,0.177897538,0.136624681,-0.233041407,-1.376623802
KO:K00615,0.520301926,0.915489974,0.112403543,0.649827385,0.440606507,0.252780014,0.134646146,0.780591487
KO:K00616,0.61190117,0.979800427,0.088815485,0.512230405,0.23971466,0.168240366,0.204040699,1.197313163
KO:K00619,0.844553424,0.999875552,-0.034381164,-0.197621587,0.358233203,0.220951481,-0.160104401,-0.931749244
KO:K00620,0.20325232,0.501019555,-0.220413035,-1.298101172,0.107797925,0.095335407,-0.27654247,-1.653082971
KO:K00625,0.153945601,0.407193997,-0.246206348,-1.459267796,0.018991154,0.026726889,-0.394586634,-2.466894568
KO:K00626,0.882057099,0.999875552,0.026018459,0.149515282,0.537950949,0.289344614,0.107716917,0.622407993
KO:K00627,0.001120015,0.006391837,0.527802744,3.569712508,0.000399954,0.001608044,0.565513814,3.938979763
KO:K00631,0.907988368,0.999875552,0.020270133,0.116466977,0.77372948,0.361498228,0.050395735,0.289869785
KO:K00632,0.659043308,0.996988262,-0.077277017,-0.445254124,0.181894553,0.138664284,-0.230969928,-1.3636943
KO:K00635,0.200376236,0.495506009,0.221787978,1.306616326,0.017336383,0.024895995,0.399792476,2.505584425
KO:K00639,8.17E-06,7.99E-05,-0.676436024,-5.276064845,0.000556586,0.002015207,-0.553888687,-3.821623457
KO:K00640,0.340024143,0.709528031,0.166185488,0.968125202,0.013349212,0.020714108,0.414295835,2.614919052
KO:K00641,0.681654605,0.999875552,-0.071857436,-0.413859403,0.910660559,0.393760015,-0.019679052,-0.113069444
KO:K00643,0.285447131,0.629397973,-0.185720726,-1.085774019,0.745152197,0.354283027,-0.056965677,-0.327775164
KO:K00645,0.080832993,0.244841517,0.299170271,1.801092879,0.013349212,0.020714108,0.414295835,2.614919052
KO:K00647,0.611766644,0.979800427,-0.088848923,-0.512424784,0.801649311,0.367748372,0.044041664,0.253245821
KO:K00648,0.994298879,0.999875552,-0.001253304,-0.007199688,0.94820838,0.404590665,-0.011393135,-0.065452828
KO:K00651,0.683907046,0.999875552,0.071321226,0.410755283,0.36872884,0.225704682,0.156683475,0.911334046
KO:K00652,0.441718723,0.839402194,-0.1343217,-0.778675956,0.886110447,0.387691921,-0.025118321,-0.144339308
KO:K00655,0.648349232,0.993009208,0.079864778,0.460258422,0.85471838,0.379857751,0.032107927,0.184541147
KO:K00656,4.66E-06,4.84E-05,-0.689327714,-5.466061325,0.02236232,0.030311501,-0.385054955,-2.396779222
KO:K00658,2.04E-05,0.000178829,0.653970392,4.965861015,2.74E-05,0.000226326,0.646301502,4.865425646
KO:K00661,0.548435717,0.936206345,0.104967674,0.60634304,0.622022976,0.316872189,0.086308431,0.497661229
KO:K00662,0.986949809,0.999875552,-0.002868983,-0.016481118,0.976152629,0.411432656,-0.00524318,-0.03012019
KO:K00663,0.945788554,0.999875552,-0.011926215,-0.068515762,0.973210097,0.410710825,-0.005890356,-0.033838107
KO:K00666,0.965745813,0.999875552,0.007532403,0.043271588,0.670288216,0.331343016,0.07457325,0.429586876
KO:K00672,0.864760725,0.999875552,-0.029867157,-0.171650329,0.426759578,0.248318677,-0.138723743,-0.804687662
KO:K00673,0.732365191,0.999875552,-0.059929834,-0.344890597,0.682931547,0.335796542,0.071553372,0.412099133
KO:K00674,0.957236006,0.999875552,-0.009405227,-0.054031306,0.198275637,0.147267541,0.222800896,1.312894666
KO:K00675,0.913075191,0.999875552,0.019145127,0.110000541,0.995070015,0.416014594,-0.001083779,-0.006225841
KO:K00677,0.984565914,0.999875552,-0.003393121,-0.019492108,0.465822749,0.262592558,0.127395969,0.737846142
KO:K00680,0.808887105,0.999875552,-0.042403761,-0.243810358,0.257378982,0.177180271,0.196711859,1.152542735
KO:K00681,0.001986925,0.010619772,-0.504743388,-3.35877758,0.026468604,0.034435434,-0.37493773,-2.323341012
KO:K00683,0.07911844,0.240878148,-0.300795909,-1.811850387,0.002744697,0.006522909,-0.491004174,-3.237767162
KO:K00684,0.704809843,0.999875552,0.066374787,0.382136827,0.096511201,0.088263975,0.285418094,1.710764616
KO:K00685,0.00168382,0.009202827,-0.511568722,-3.420150923,0.015867313,0.023430834,-0.404774751,-2.542882923
KO:K00688,0.830719195,0.999875552,-0.037483936,-0.215480251,0.665972102,0.329712967,0.07560899,0.435587429
KO:K00690,0.268371915,0.605320821,0.192318022,1.1257986,0.072058195,0.071369275,0.307793305,1.858355023
KO:K00694,0.02959118,0.109205547,0.368078517,2.274104242,0.163240509,0.128311773,0.240933807,1.426069133
KO:K00696,0.98897999,0.999875552,0.002422634,0.013917011,0.388199995,0.233453642,0.150486495,0.874437132
KO:K00697,0.021175419,0.081972777,0.388265476,2.420293244,0.149893009,0.120933149,0.248577501,1.474242535
KO:K00698,0.004465141,0.021601027,0.469188278,3.052074596,0.000532941,0.001969246,0.555440319,3.837095948
KO:K00700,2.18E-06,2.48E-05,0.705821132,5.723730082,0.001556487,0.004233731,0.514762574,3.449169253
KO:K00702,0.107930956,0.309801819,-0.276442148,-1.65243365,0.657072437,0.326754391,-0.077752702,-0.448011544
KO:K00703,0.632193841,0.988600135,-0.083806177,-0.483129445,0.308760057,0.199963058,-0.177111469,-1.033771025
KO:K00705,0.426644263,0.818438871,0.138758005,0.804890307,0.836127773,0.375201663,-0.036269605,-0.208490198
KO:K00720,3.94E-05,0.000317726,0.636557027,4.741443472,0.001160252,0.003420386,0.526428716,3.556850386
KO:K00721,0.287180442,0.631927435,0.185065476,1.081807148,0.308760057,0.199963058,0.177111469,1.033771025
KO:K00729,0.850439676,0.999875552,-0.033064145,-0.190042964,0.990478465,0.41447352,0.002093193,0.012024507
KO:K00748,0.871231293,0.999875552,0.028425847,0.163360074,0.320394433,0.204631865,0.172968511,1.008834248
KO:K00752,0.433279381,0.827480336,0.136794864,0.793284017,0.952911231,0.405741554,-0.010357396,-0.059501901
KO:K00754,0.716422334,0.999875552,0.063648742,0.366377065,0.857898117,0.380710507,0.031397901,0.180456179
KO:K00756,0.231275501,0.546792291,0.207670395,1.21956347,0.034015451,0.041114079,0.359311835,2.211798668
KO:K00757,0.500859113,0.896456841,-0.117658007,-0.68062127,0.557575809,0.295103922,-0.102591169,-0.592467491
KO:K00758,0.088605485,0.263302342,0.292118586,1.75462664,0.060174261,0.063362428,0.32089032,1.946302083
KO:K00759,0.999410238,0.999875552,-0.000129649,-0.000744777,0.88728434,0.387691921,0.02485775,0.142841041
KO:K00760,0.215587274,0.52197381,0.214664408,1.262586727,0.311643353,0.201214437,0.17607573,1.027531572
KO:K00761,0.00660322,0.030754181,0.450570496,2.899307718,0.00114497,0.003387675,0.526945552,3.561683887
KO:K00762,0.834358181,0.999875552,-0.036666728,-0.21077605,0.709586687,0.34404404,-0.065251594,-0.375642422
KO:K00763,0.237426655,0.557592901,-0.205016144,-1.203287604,0.292950253,0.192888755,-0.182902438,-1.068722725
KO:K00764,0.000752267,0.00448467,0.542907754,3.713736671,0.00058582,0.002083762,0.5520492,3.803354913
KO:K00765,3.70E-06,3.99E-05,0.694429017,5.543921647,0.004565809,0.00934192,0.468154293,3.043457921
KO:K00766,0.367239837,0.747795255,-0.157165234,-0.914207006,0.032513337,0.039653865,-0.362177916,-2.232092775
KO:K00767,0.183560878,0.466425181,0.230115857,1.358369186,0.278158371,0.186356115,0.188504605,1.102644382
KO:K00768,0.932481033,0.999875552,0.014859823,0.085372613,0.742570688,0.353624097,-0.057562818,-0.331222419
KO:K00769,0.167771619,0.434828238,-0.238441637,-1.410424021,0.078582814,0.076019769,-0.301309354,-1.815251665
KO:K00772,0.050349783,0.168928599,-0.333365847,-2.031232476,0.016195587,0.0237208,-0.403628893,-2.534281016
KO:K00773,0.977633992,0.999875552,0.004917397,0.028248639,0.447733907,0.255513807,0.132574667,0.768365829
KO:K00777,0.035397264,0.127121779,0.356764996,2.193825382,0.001069853,0.003230383,0.529577926,3.586387356
KO:K00782,0.238896164,0.560025793,0.204388925,1.199445567,0.715667333,0.345234017,-0.063825526,-0.36739883
KO:K00783,0.900082078,0.999875552,-0.022020292,-0.126527625,0.321614052,0.205167922,-0.172539694,-1.006256344
KO:K00784,0.914740947,0.999875552,-0.018776892,-0.107884052,0.57308704,0.300746879,-0.098598978,-0.569181485
KO:K00786,0.977069537,0.999875552,0.005041531,0.028961758,0.978789743,0.411777048,0.004663235,0.026788537
KO:K00788,0.993228888,0.999875552,0.00148853,0.008550962,0.817697597,0.371425581,-0.040414703,-0.232354629
KO:K00789,0.08093276,0.244841517,-0.299076502,-1.800472903,0.259747714,0.178425967,-0.195754782,-1.146711169
KO:K00790,0.001341459,0.007492375,0.520717947,3.50380233,0.001137762,0.003378701,0.527191449,3.56398547
KO:K00791,0.941595709,0.999875552,-0.012850137,-0.07382451,0.891730354,0.388996597,-0.023871331,-0.137169447
KO:K00793,0.450413734,0.846847754,0.131800448,0.763799111,0.028320341,0.036232881,0.370794772,2.293549888
KO:K00794,0.779834975,0.999875552,-0.049001097,-0.281828423,0.705181381,0.342729522,-0.066287334,-0.381631109
KO:K00795,0.173593338,0.447654893,-0.235309375,-1.390802453,0.38748777,0.233218023,-0.150709924,-0.875765567
KO:K00796,0.616279161,0.981134655,0.087728996,0.505915329,0.045861935,0.051330913,0.339722584,2.074964775
KO:K00797,0.00024214,0.001643247,-0.582382055,-4.115472497,0.028799532,0.036528318,-0.369759032,-2.286127037
KO:K00798,0.962957419,0.999875552,-0.008145968,-0.046796575,0.88728434,0.387691921,0.02485775,0.142841041
KO:K00799,0.007438057,0.034149846,-0.44469809,-2.852128581,0.14814737,0.120230442,-0.24961324,-1.480792471
KO:K00800,0.265770848,0.601003204,-0.193346809,-1.132054179,0.037415234,0.043816263,-0.353187199,-2.168671044
KO:K00801,0.718077146,0.999875552,0.063261483,0.364138929,0.836127773,0.375201663,0.036269605,0.208490198
KO:K00803,0.589172458,0.96549468,-0.094510297,-0.545361424,0.11694717,0.101540365,-0.269849834,-1.609892391
KO:K00805,2.67E-07,3.83E-06,0.746198117,6.438978004,6.67E-05,0.000430169,0.62186331,4.561633305
KO:K00806,0.243964645,0.568991713,-0.202245279,-1.186326225,0.044470956,0.050085799,-0.341794063,-2.089284848
KO:K00808,0.052700863,0.175142233,-0.330214905,-2.009671147,0.07467711,0.073176862,-0.305137889,-1.840668555
KO:K00809,3.29E-07,4.63E-06,-0.742482206,-6.367298673,1.58E-06,2.91E-05,-0.712438676,-5.832190572
KO:K00812,0.001201825,0.006798643,-0.525052513,-3.544006547,0.000495405,0.001868953,-0.558033785,-3.863087021
KO:K00813,0.743960848,0.999875552,-0.057241175,-0.329365549,0.814072488,0.370298579,-0.041232494,-0.237064247
KO:K00817,2.19E-12,1.87E-10,-0.883182371,-10.81700367,1.49E-06,2.91E-05,-0.713624575,-5.851956014
KO:K00818,0.077169652,0.236202528,-0.302677155,-1.824321041,0.025146241,0.033358625,-0.378044949,-2.345790475
KO:K00819,0.984529398,0.999875552,0.00340115,0.019538231,0.727299401,0.348955073,0.061108636,0.35169967
KO:K00820,6.63E-06,6.64E-05,0.681304745,5.346719072,0.003811453,0.008224779,0.47644021,3.112965463
KO:K00821,0.766086149,0.999875552,-0.052145966,-0.299963877,0.512469431,0.280486235,0.114508325,0.662155718
KO:K00822,1.22E-05,0.000114482,-0.666877046,-5.141012702,0.001449843,0.004011067,-0.517619082,-3.475287983
KO:K00823,0.561980881,0.948816354,0.101452289,0.585821629,0.035657511,0.042527132,0.356294418,2.19051062
KO:K00824,0.246246254,0.57240806,-0.201290041,-1.180485809,0.122907594,0.105247509,-0.265698298,-1.583227691
KO:K00826,0.949202524,0.999875552,0.011174158,0.064194661,0.891952742,0.388996597,0.02382201,0.136885878
KO:K00827,0.940740474,0.999875552,-0.013038634,-0.074907619,0.802735638,0.368113057,-0.043795598,-0.251828185
KO:K00830,2.56E-05,0.000214951,-0.648121356,-4.889024948,0.00017142,0.000874046,-0.593478783,-4.23591675
KO:K00831,0.501575341,0.897324306,0.117462652,0.679475364,0.057442301,0.060961676,0.324186491,1.968628971
KO:K00832,0.124756286,0.35005837,-0.264441207,-1.575172367,0.887052465,0.387691921,-0.024909215,-0.143136962
KO:K00833,0.666285367,0.997240555,0.075533731,0.435151368,0.068454736,0.069027695,0.311573079,1.883613208
KO:K00836,5.51E-10,1.85E-08,0.832732715,8.639876342,1.53E-06,2.91E-05,0.713126741,5.843646169
KO:K00837,0.666168645,0.997240555,0.07556177,0.435313833,0.571659898,0.300205381,0.098964209,0.571310665
KO:K00839,0.006687593,0.031072449,-0.449948996,-2.89429246,0.000346856,0.001454309,-0.570395197,-3.989273268
KO:K00845,0.840384884,0.999875552,0.03531497,0.202995682,0.689685518,0.338080268,0.069948525,0.402810324
KO:K00847,0.561171313,0.948751675,0.101661283,0.587041025,0.625495028,0.317541478,0.085452357,0.492688544
KO:K00848,0.278110838,0.618195105,-0.188522914,-1.102755427,0.144216277,0.118419321,-0.251978674,-1.495771659
KO:K00849,0.002700094,0.013821485,0.491714666,3.243944855,0.030704972,0.038167405,0.365775494,2.257669721
KO:K00850,0.015320452,0.062491318,0.406728506,2.557582764,0.000388119,0.001578252,0.566549554,3.949599652
KO:K00851,0.025354638,0.095946508,0.377546456,2.342182702,0.040832757,0.047069166,0.347470102,2.128700856
KO:K00852,0.996135217,0.999875552,-0.000849609,-0.004880636,0.673016106,0.33220655,-0.073919924,-0.425802551
KO:K00853,0.239260993,0.560541928,-0.204233611,-1.198494423,0.032718886,0.039844505,-0.36177942,-2.229266775
KO:K00854,0.85216158,0.999875552,-0.032679218,-0.187828134,0.651437092,0.324702107,0.079115885,0.455915256
KO:K00855,0.02935818,0.108552432,-0.368569262,-2.277612472,0.281190591,0.187820193,-0.187340808,-1.095588426
KO:K00856,0.897862679,0.999875552,0.022511953,0.129354107,0.480567796,0.267365801,0.123253011,0.713474687
KO:K00857,0.866124709,0.999875552,0.029563174,0.169901768,0.230003671,0.163692016,0.208225137,1.222968687
