KO,p.Weighted,q.Weighted,cor.Weighted,Z.Weighted,p.Standard,q.Standard,cor.Standard,Z.Standard
KO:K01584,5.91E-10,2.20E-08,-0.831961796,-8.613866407,2.53E-05,0.000301819,-0.648398491,-4.89263138
KO:K01585,4.46E-11,2.88E-09,-0.858091608,-9.599597511,6.39E-06,0.00012853,-0.682146543,-5.359068015
KO:K01586,0.929137052,0.999810126,-0.015597588,-0.089612225,0.583191087,0.334455113,0.096024793,0.554181345
KO:K01588,0.696325544,0.999810126,0.068376205,0.393712834,0.12566135,0.116740285,0.263830819,1.571264178
KO:K01589,0.00025528,0.001717379,0.580648372,4.096975638,0.000672196,0.002702784,0.54705391,3.754145629
KO:K01591,0.734016747,0.999810126,-0.059546082,-0.342674252,0.800175436,0.408132276,-0.044375645,-0.255170037
KO:K01593,0.940870682,0.999810126,-0.013009935,-0.074742712,0.448210427,0.282482712,0.132436815,0.767552603
KO:K01595,0.472345736,0.882074138,0.12555482,0.727010596,0.038051921,0.050462245,0.352090909,2.16098523
KO:K01596,8.39E-05,0.000637237,0.615229531,4.48307654,0.006014369,0.013334965,0.455108359,2.936087823
KO:K01598,0.973571414,0.999810126,0.005810885,0.033381555,0.596239144,0.33953896,0.092729683,0.534996599
KO:K01599,0.788413227,0.999810126,-0.047046594,-0.2705617,0.728248797,0.385056742,-0.060887513,-0.350422294
KO:K01601,0.03323052,0.11967311,-0.360796326,-2.222300995,0.123605806,0.115463124,-0.265221878,-1.580173817
KO:K01602,0.075081543,0.235008869,-0.304734316,-1.837984706,0.174870739,0.147209199,-0.234632152,-1.386566154
KO:K01607,0.062681949,0.203257365,-0.317967304,-1.926568783,0.051904543,0.061749414,-0.33126935,-2.016878072
KO:K01608,2.77E-09,7.90E-08,-0.813835782,-8.045381867,5.22E-05,0.000476651,-0.628814167,-4.645664278
KO:K01609,0.539935469,0.93994993,0.107194607,0.619354823,0.042472629,0.054050428,0.344863236,2.110565444
KO:K01610,0.655848811,0.999810126,0.07804831,0.449725259,0.183525058,0.152307722,0.230134159,1.358483261
KO:K01611,0.000162159,0.001157211,-0.595226056,-4.255215047,0.015642005,0.026705852,-0.405572755,-2.548881967
KO:K01613,0.422953718,0.83453135,0.139857276,0.811393521,0.241456301,0.185579875,0.203302374,1.192793519
KO:K01616,0.004627068,0.021892417,0.467534675,3.038302036,0.017053387,0.02825277,0.400724005,2.512537794
KO:K01617,0.109921713,0.318822334,-0.274951902,-1.642795064,0.053300267,0.062903596,-0.32942955,-2.004308896
KO:K01619,1.32E-09,4.32E-08,0.822821925,8.317364096,7.58E-05,0.000614023,0.618163055,4.517622119
KO:K01620,0.186040804,0.478690649,0.228854858,1.350512931,0.020162832,0.031701848,0.391124871,2.441322917
KO:K01621,1.57E-06,1.83E-05,-0.71257869,-5.834518886,0.000865467,0.003199487,-0.537667699,-3.663216208
KO:K01622,0.135642325,0.375975685,-0.257306438,-1.529615317,0.208662694,0.167423053,-0.217862703,-1.282328205
KO:K01623,0.00332329,0.016363087,-0.482596158,-3.165297756,0.000387962,0.001841293,-0.566563467,-3.949742503
KO:K01624,0.006115456,0.028278513,0.454302998,2.929539368,0.002197711,0.006311867,0.500515996,3.321190787
KO:K01625,0.49335173,0.896687595,-0.119714278,-0.692687711,0.824454878,0.414096353,0.038892548,0.223589847
KO:K01626,0.62951906,0.999810126,0.084462625,0.486940851,0.069340769,0.0758833,0.310629515,1.877298676
KO:K01627,0.642174173,0.999810126,-0.081366624,-0.468970662,0.728248797,0.385056742,-0.060887513,-0.350422294
KO:K01628,0.028860375,0.105603356,0.369628539,2.285192533,0.005283982,0.012028573,0.46130031,2.986741352
KO:K01630,0.225871878,0.552908103,-0.210041824,-1.23412887,0.021308779,0.032924964,-0.387897404,-2.417592229
KO:K01633,4.74E-06,5.00E-05,0.688940187,5.460210679,6.58E-06,0.000130906,0.681466276,5.349085601
KO:K01635,0.346638584,0.739642794,-0.16395421,-0.954765163,0.145347534,0.129514761,-0.251293195,-1.491427913
KO:K01637,0.889900331,0.999810126,0.024277262,0.13950337,0.497124113,0.302649913,0.118679051,0.686611754
KO:K01638,0.824253412,0.999810126,0.03893789,0.223850908,0.846007166,0.420122955,-0.034055728,-0.195748807
KO:K01640,0.429331957,0.836943939,0.13796077,0.800175812,0.029428389,0.04188963,0.368421053,2.276552725
KO:K01641,0.018410553,0.071412307,0.396368453,2.480105026,0.004027763,0.009899377,0.473928819,3.091787076
KO:K01644,0.003311812,0.016327316,0.482750119,3.16661435,0.017462692,0.028482616,0.399380805,2.502514473
KO:K01647,0.759848321,0.999810126,0.053578035,0.308225092,0.316325367,0.224510411,0.174406605,1.01748391
KO:K01649,0.524033288,0.923853044,0.111406325,0.643989489,0.160406257,0.138585093,0.24251806,1.436030152
KO:K01652,7.91E-05,0.000607319,-0.61692092,-4.502957625,0.002092476,0.006097718,-0.502579979,-3.339502128
KO:K01653,0.777898414,0.999810126,-0.049443128,-0.284376955,0.3462437,0.238277943,-0.164086687,-0.955557961
KO:K01654,0.888760292,0.999810126,-0.024530205,-0.140957715,0.512310926,0.308744145,-0.114551084,-0.662406258
KO:K01657,0.447492347,0.857958736,-0.132644579,-0.768778272,0.120602157,0.113394397,-0.267285862,-1.593413074
KO:K01658,0.986384242,0.999810126,-0.002993329,-0.017195445,0.910798983,0.437501257,0.019648439,0.112893483
KO:K01659,0.262706173,0.615661326,-0.194567485,-1.139481586,0.5006766,0.304088406,-0.117707811,-0.68091342
KO:K01661,4.68E-13,1.07E-10,0.89413939,11.47067652,4.01E-08,7.81E-06,0.777177287,7.094666141
KO:K01662,0.15261136,0.409535333,0.246981949,1.464162928,0.023201616,0.035118561,0.382868937,2.38082727
KO:K01664,0.06435636,0.207990738,0.316066534,1.913769523,0.012786001,0.023034995,0.416630545,2.632739767
KO:K01665,0.878935792,0.999810126,0.026712061,0.15350388,0.94487426,0.447375747,0.012127658,0.069673217
KO:K01666,0.426928526,0.835630139,0.138673554,0.804390825,0.04307512,0.054575967,0.343925853,2.10405785
KO:K01667,0.67238199,0.999810126,0.074071706,0.426681684,0.152330456,0.134199881,0.247145866,1.46519786
KO:K01669,0.618150269,0.999810126,0.087265628,0.503222624,0.072895965,0.079255327,0.306935785,1.852638275
KO:K01673,0.962439793,0.999810126,-0.008259878,-0.047451004,0.684385412,0.370962945,-0.07120743,-0.410096563
KO:K01674,0.026912737,0.099037851,-0.37392282,-2.316028152,0.011444516,0.021352767,-0.422562279,-2.678301576
KO:K01676,0.724671364,0.999810126,0.061721215,0.355238674,0.195927231,0.159856934,0.223942208,1.319974189
KO:K01677,0.973906504,0.999810126,-0.005737183,-0.032958149,0.328092544,0.229980085,-0.170278638,-0.99267335
KO:K01678,0.03467493,0.123244556,-0.358086033,-2.203141028,0.008613792,0.01733676,-0.437318039,-2.793485538
KO:K01679,0.315292144,0.696710762,0.174773607,1.019692379,0.583386397,0.334455113,0.095975232,0.553892656
KO:K01681,0.001477986,0.008158399,0.516847776,3.46821994,0.011547938,0.021411764,0.422084623,2.674617339
KO:K01682,0.759007095,0.999810126,-0.053771422,-0.309340833,0.598996393,0.34078177,-0.092037425,-0.530968426
KO:K01683,0.875186449,0.999810126,0.02754575,0.158298353,0.168062878,0.14305874,0.238283099,1.409429775
KO:K01684,0.168095211,0.442484461,-0.238265512,-1.409319486,0.481941526,0.296127192,-0.122870435,-0.711226067
KO:K01685,0.296025686,0.668862703,-0.181760631,-1.061822311,0.149668846,0.132376483,-0.24871001,-1.475080214
KO:K01686,0.419594416,0.832466233,-0.140862547,-0.817343326,0.741453745,0.388930939,0.057821381,0.332715196
KO:K01687,0.818740701,0.999810126,0.040179545,0.231000451,0.146208684,0.130023096,0.250773994,1.488139428
KO:K01689,0.297657901,0.670595561,0.181157718,1.058180456,0.088679619,0.091664687,0.292053664,1.754200309
KO:K01690,0.940990934,0.999810126,0.01298343,0.074590415,0.261612451,0.195855521,0.195005388,1.142147421
KO:K01692,0.95986109,0.999810126,0.008827403,0.050711548,0.328092544,0.229980085,0.170278638,0.99267335
KO:K01693,0.001427028,0.007933623,0.518254049,3.48111534,0.011060672,0.02087476,0.424367635,2.692251169
KO:K01695,0.758112239,0.999810126,-0.053977206,-0.31052814,0.915607128,0.439331246,0.018585444,0.106783691
KO:K01696,0.952452339,0.999810126,0.010458445,0.060082478,0.364991932,0.247000097,0.157894737,0.918558654
KO:K01697,0.00546572,0.025486959,0.459693887,2.973547386,0.039383581,0.051473899,0.349845201,2.145272776
KO:K01698,0.834068219,0.999810126,0.036731816,0.211150714,0.175571513,0.147209199,0.234262126,1.384252398
KO:K01703,0.644093249,0.999810126,0.080899274,0.466259212,0.091061383,0.093298467,0.28998968,1.74066046
KO:K01704,0.960931204,0.999810126,0.00859188,0.049358417,0.624671154,0.3499386,0.085655315,0.493867368
KO:K01706,0.070827079,0.224820859,-0.309067685,-1.866860063,0.055034033,0.064326815,-0.327196843,-1.989089818
KO:K01709,0.416662072,0.829972752,-0.141743746,-0.822560912,0.452031385,0.284283622,-0.131334304,-0.761050248
KO:K01710,0.001381699,0.00771482,0.519542566,3.492964814,0.000323512,0.001594627,0.572755418,4.013814514
KO:K01711,0.344553523,0.736834935,-0.164654753,-0.95895811,0.018772312,0.030205657,-0.395252838,-2.47182995
KO:K01712,0.006275465,0.028880555,-0.45305127,-2.919379428,0.014518905,0.025394141,-0.409700722,-2.580026179
KO:K01713,0.894505025,0.999810126,-0.023256094,-0.13363223,0.275898012,0.204327562,0.189377521,1.107939923
KO:K01714,2.60E-05,0.000223958,-0.64767914,-4.883277219,0.003372586,0.008583868,-0.481940144,-3.159692156
KO:K01715,0.653103107,0.999810126,-0.078712404,-0.453575613,0.971692562,0.45490117,0.00622415,0.035755713
KO:K01716,0.993556922,0.999810126,-0.001416415,-0.008136692,0.591353487,0.337833934,0.093959744,0.542156136
KO:K01719,0.925295638,0.999810126,-0.016445425,-0.094484552,0.772978017,0.399268061,-0.050567595,-0.290860835
KO:K01720,0.143571623,0.391237721,0.252371057,1.4982592,0.261510074,0.195855521,0.19504644,1.142397366
KO:K01721,0.012766097,0.052907621,-0.416714631,-2.633382759,0.113980046,0.109234499,-0.271975763,-1.623584274
KO:K01724,0.702545092,0.999810126,0.066908215,0.38522166,0.101081585,0.100232549,0.281733746,1.686763518
KO:K01725,0.992386988,0.999810126,-0.001673614,-0.009614195,0.615585555,0.347244038,0.087900912,0.506914448
KO:K01728,0.051690144,0.172671818,-0.331555447,-2.018834955,0.057794901,0.066716482,-0.323754184,-1.96569617
KO:K01729,0.306796951,0.682847895,0.177820151,1.038042275,0.031663543,0.04395233,0.363847563,2.243948715
KO:K01733,0.470814998,0.881673034,0.12598567,0.729545546,0.069340769,0.0758833,0.310629515,1.877298676
KO:K01734,1.73E-05,0.000154829,0.658212359,5.022555582,2.65E-05,0.000305445,0.647175947,4.876747266
KO:K01735,0.839705272,0.999810126,0.035467302,0.203872407,0.142807262,0.127696359,0.252837977,1.501220298
KO:K01736,0.973702869,0.999810126,0.005781972,0.033215453,0.445827619,0.281874536,-0.133126935,-0.771624249
KO:K01737,0.812448126,0.999810126,0.041599211,0.239176311,0.149451813,0.132249898,0.248838443,1.475892205
KO:K01738,0.672648871,0.999810126,0.074007819,0.426311641,0.231827336,0.179489898,0.207430341,1.218090305
KO:K01739,1.30E-05,0.000121596,0.665327702,5.119562387,4.87E-06,0.000107587,0.688338493,5.451144351
KO:K01740,0.541243427,0.93994993,-0.106850864,-0.617345752,0.045996222,0.056641124,-0.339525284,-2.073602628
KO:K01744,0.002974219,0.015026205,-0.487499626,-3.207419245,0.009108336,0.017988135,-0.434468524,-2.771031013
KO:K01745,0.847428467,0.999810126,0.033737661,0.193918502,0.11980617,0.113121533,0.267839249,1.596966738
KO:K01749,2.92E-05,0.000248323,0.644668866,4.844375508,0.000250182,0.001364803,0.581311384,4.104039408
KO:K01750,0.426131007,0.835630139,0.138910566,0.805792667,0.616318295,0.347434905,0.087719298,0.505858973
KO:K01752,1.59E-09,4.98E-08,-0.820569945,-8.247480487,0.000775131,0.002957178,-0.541795666,-3.702963997
KO:K01753,5.78E-06,5.97E-05,0.684459658,5.393206799,0.000502096,0.002175266,0.557558977,3.858316392
KO:K01754,0.923078655,0.999810126,0.0169349,0.097297547,0.364991932,0.247000097,0.157894737,0.918558654
KO:K01755,0.066666385,0.21420584,0.313507099,1.896575398,0.005058135,0.011708095,0.463364293,3.003748201
KO:K01756,0.936685968,0.999810126,0.013932465,0.080043688,0.299176792,0.215415435,0.180598555,1.054803969
KO:K01758,0.840427902,0.999810126,-0.035305329,-0.202940193,0.892286166,0.433280235,-0.023748067,-0.136460745
KO:K01759,0.000540927,0.003353749,-0.554909531,-3.83179657,0.034666742,0.046808608,-0.358101135,-2.20324761
KO:K01760,0.84577696,0.999810126,0.034107254,0.196045322,0.148800072,0.131738325,0.249224938,1.478336247
KO:K01761,0.957603222,0.999810126,-0.009324391,-0.053566879,0.252229507,0.190907825,0.198812794,1.165355987
KO:K01768,0.938625449,0.999810126,0.013504858,0.077586576,0.855238535,0.422063284,0.031991744,0.183872696
KO:K01770,0.038258336,0.133559507,0.351738682,2.158518012,0.007088703,0.015045772,0.447083178,2.871234409
KO:K01772,0.936259491,0.999810126,0.014026503,0.080584053,0.666949178,0.365698676,0.0753743,0.434227632
KO:K01775,0.548791478,0.94640275,-0.104874827,-0.605800746,0.187595857,0.15461041,-0.228070175,-1.345627841
KO:K01776,0.4244668,0.834891516,0.139405943,0.808723098,0.059565889,0.068133242,0.321613925,1.95119668
KO:K01777,0.027142582,0.099788905,0.373402993,2.312286333,0.026480442,0.038899096,0.374910496,2.32314465
KO:K01778,0.96519355,0.999810126,0.007653917,0.043969693,0.322175523,0.227220434,0.172342621,1.005071808
KO:K01779,0.782976175,0.999810126,0.04828473,0.277698563,0.649834443,0.359737237,-0.079504399,-0.458168325
KO:K01781,0.919769522,0.999810126,0.01766574,0.101497787,0.549312634,0.32288677,-0.104738867,-0.605006666
KO:K01782,3.06E-06,3.38E-05,0.698547883,5.607962296,0.000115145,0.000824101,0.605779154,4.373796708
KO:K01783,0.000823425,0.004871409,-0.539538916,-3.681187538,0.00019572,0.00115865,-0.589267286,-4.189779637
KO:K01784,0.39910573,0.808857062,-0.147094528,-0.85428628,0.028462951,0.04094604,-0.370485036,-2.291329062
KO:K01785,0.597274778,0.984345586,-0.092469505,-0.533482564,0.050373608,0.060491186,-0.333333333,-2.031009601
KO:K01790,0.915843718,0.999810126,-0.018533155,-0.10648316,0.527724993,0.314223381,-0.110423117,-0.638235533
KO:K01791,0.945731503,0.999810126,0.011938785,0.068587984,0.293594713,0.212507898,0.182662539,1.067272543
KO:K01792,0.90802026,0.999810126,0.020263077,0.11642642,0.930669281,0.44311241,0.015259509,0.087669412
KO:K01795,0.003106757,0.015553856,0.485581718,3.190897304,0.000429096,0.001978338,0.563075299,3.914084495
KO:K01796,0.021472324,0.081814409,0.387448622,2.414300783,0.124926276,0.116238453,0.264326313,1.574436569
KO:K01799,0.1969203,0.500043357,0.223458423,1.316972589,0.417861559,0.270649333,0.141382869,0.820423913
KO:K01800,0.627689874,0.999810126,-0.084912201,-0.489551502,0.259139308,0.19514713,-0.196000054,-1.148205309
KO:K01801,0.207477694,0.519029092,-0.218417335,-1.285756061,0.102047744,0.100990447,-0.280971175,-1.681806044
KO:K01802,0.261870614,0.614254617,0.194901917,1.141517451,0.397550918,0.261708977,0.147574819,0.857137686
KO:K01803,0.183594223,0.473338399,0.230098822,1.358263007,0.021637989,0.03321092,0.386996904,2.410989843
KO:K01805,5.36E-05,0.000431013,-0.628066231,-4.636535339,0.000491584,0.002140085,-0.558307534,-3.865840013
KO:K01807,0.219005216,0.540129715,-0.213111736,-1.25301826,0.062245767,0.070356498,-0.318469014,-1.929951461
KO:K01808,0.563800294,0.956813822,0.100983103,0.583084406,0.077321014,0.082767329,0.302529725,1.823342898
KO:K01809,1.69E-05,0.000152654,0.658778412,5.030184239,2.44E-05,0.000295525,0.649380975,4.905443771
KO:K01810,0.253771806,0.602552541,0.19818059,1.16149853,0.08406,0.087905224,0.296181631,1.781360671
KO:K01811,0.847487249,0.999810126,-0.033724509,-0.193842819,0.942668088,0.446685783,-0.012613799,-0.072466526
KO:K01812,0.000883226,0.005159027,-0.536901321,-3.655877877,0.004709642,0.0111784,-0.466710577,-3.031453539
KO:K01813,0.832671049,0.999810126,0.037045512,0.212956441,0.38986789,0.258745551,0.149964198,0.871332256
KO:K01814,0.845162177,0.999810126,0.034244874,0.196837276,0.187595857,0.15461041,0.228070175,1.345627841
KO:K01815,0.222111618,0.545772048,-0.211714919,-1.244418767,0.04157904,0.053216045,-0.34627347,-2.120369212
KO:K01816,3.96E-07,5.47E-06,-0.739134646,-6.303847886,0.000420747,0.001965611,-0.563758464,-3.921043876
KO:K01817,0.815009722,0.999810126,-0.041020981,-0.23584611,0.693082613,0.373724884,-0.069143447,-0.398151747
KO:K01820,0.76986822,0.999810126,-0.051279307,-0.294965261,0.182955497,0.152046611,-0.230425507,-1.360299465
KO:K01821,0.087895429,0.267552859,-0.29274254,-1.758725325,0.494873411,0.302550414,-0.11929621,-0.690233715
KO:K01823,0.013112386,0.053881756,0.415267248,2.622326187,0.007918028,0.016359667,0.441572816,2.827207811
KO:K01825,0.715986278,0.999810126,-0.063750837,-0.366967144,0.262724608,0.196441556,-0.194560114,-1.139436721
KO:K01826,0.825628619,0.999810126,-0.038628437,-0.222069222,0.41793865,0.270649333,-0.141359695,-0.820286697
KO:K01829,0.815300479,0.999810126,-0.040955375,-0.235468282,0.816567405,0.411812553,0.040669573,0.233822362
KO:K01834,0.688194399,0.999810126,0.07030235,0.404857983,0.481941526,0.296127192,0.122870435,0.711226067
KO:K01835,0.101885906,0.300462624,0.281098527,1.682633718,0.039383581,0.051473899,0.349845201,2.145272776
KO:K01838,0.016421837,0.065199405,0.402850434,2.528445285,0.011094831,0.02087476,0.424204839,2.690991677
KO:K01839,0.410653348,0.823218687,0.143560405,0.833323677,0.74553553,0.390427706,-0.056877061,-0.327263616
KO:K01840,0.230106067,0.560088575,0.208180397,1.222694012,0.179517062,0.149582518,0.232198142,1.371358039
KO:K01841,0.265430716,0.618859219,-0.193481828,-1.132875454,0.342312879,0.236848168,-0.16541045,-0.963482848
KO:K01843,0.646130261,0.999810126,0.080403805,0.463384964,0.204513784,0.164833287,0.219814241,1.29439533
KO:K01845,0.0113127,0.048119332,0.423176402,2.683042391,0.000521055,0.002235746,0.55624355,3.84512831
KO:K01847,0.039127991,0.13586108,0.350271406,2.148251532,0.003372586,0.008583868,0.481940144,3.159692156
KO:K01848,0.750182818,0.999810126,-0.055803827,-0.321068883,0.081820978,0.086117429,-0.298245614,-1.794981743
KO:K01849,0.875879434,0.999810126,0.027391616,0.157411919,0.474780592,0.292934329,0.124871001,0.722988127
KO:K01854,9.53E-08,1.57E-06,0.763585681,6.793280934,0.003072668,0.008061328,0.486068111,3.19508164
KO:K01856,0.63702133,0.999810126,0.082624248,0.476268641,0.10509254,0.103317957,0.278603252,1.66643416
KO:K01857,0.596374207,0.983801641,0.09269574,0.534799073,0.21926528,0.172830076,0.212994278,1.252294823
KO:K01858,0.004555285,0.021610041,0.468261462,3.044350265,0.031439883,0.043811811,0.364293086,2.247116516
KO:K01866,0.230360277,0.560355351,0.208069384,1.222012495,0.011106651,0.02087476,0.424148607,2.690556703
KO:K01867,0.905973405,0.999810126,-0.020715981,-0.119029796,0.397550918,0.261708977,-0.147574819,-0.857137686
KO:K01868,0.000239709,0.001626499,-0.582712073,-4.119003098,0.012961793,0.023192116,-0.415892673,-2.627100849
KO:K01869,0.04113757,0.141696074,0.346979231,2.125281705,0.005283982,0.012028573,0.46130031,2.986741352
KO:K01870,0.878350834,0.999810126,0.026842091,0.154251653,0.187595857,0.15461041,0.228070175,1.345627841
KO:K01872,0.001191832,0.006732286,0.525379445,3.547054256,0.000655242,0.002652497,0.547987616,3.763299703
KO:K01873,0.837914375,0.999810126,0.035868846,0.20618351,0.371373167,0.25018298,0.155830753,0.906250489
KO:K01874,0.934825655,0.999810126,0.014342692,0.082400969,0.187595857,0.15461041,0.228070175,1.345627841
