"","X1","X2","X3"
"2484",NA,NA,NA
"2485",NA,NA,NA
"2486",NA,NA,NA
"2487",NA,NA,NA
"2488","S1P5.C1",8.01e-05,1.00744
"2489",NA,NA,NA
"2490","S1P2.C2",0.00677,1.02184
"2491",NA,NA,NA
"2492","S1P5.C1",0.0104,1.05015
"2493",NA,NA,NA
"2494","S1P2.C2",-0.00543,1.06456
"2495",NA,NA,NA
"2496","S1P5.C1",0.00394,1.09988
"2497",NA,NA,NA
"2498","S1P2.C2",0.0092,1.11429
"2499",NA,NA,NA
"2500","S1P5.C1",0.00176,1.14266
"2501",NA,NA,NA
"2502","S1P2.C2",0.0046,1.15707
"2503",NA,NA,NA
"2504","S1P5.C1",0.01051,1.19242
"2505",NA,NA,NA
"2506","S1P2.C2",0.0132,1.2069
"2507",NA,NA,NA
"2508","S1P5.C1",0.00938,1.23519
"2509",NA,NA,NA
"2510","S1P2.C2",-0.00401,1.24959
"2511","S1P2.C2",-0.00401,1.30104
"2512","S1P2.C2",-0.00199,1.30104
"2513","S1P2.C2",-0.00199,1.33664
"2514","S1P2.C2",0.00367,1.33664
"2515","S1P2.C2",0.00367,1.37934
"2516","S1P2.C2",-0.00879,1.37934
"2517","S1P2.C2",-0.00879,1.41498
"2518","S1P2.C2",0.00254,1.41498
"2519","S1P2.C2",0.00254,1.45762
"2520","S1P2.C2",0.00113,1.45762
"2521","S1P2.C2",0.00113,1.49326
"2522","S1P2.C2",-0.00625,1.49326
"2523","S1P2.C2",-0.00625,1.53593
"2524","S1P2.C2",-0.00395,1.53593
"2525","S1P2.C2",-0.00395,1.57156
"2526","S1P2.C2",0.00585,1.57156
"2527","S1P2.C2",0.00585,1.61428
