S1P1.C1_time,S1P1.C1,S1P3.C1_time,S1P3.C1,S1P5.C1_time,S1P5.C1,S2P1.C1_time,S2P1.C1,S2P3.C1_time,S2P3.C1,S2P5.C1_time,S2P5.C1,S3P1.C1_time,S3P1.C1,S3P3.C1_time,S3P3.C1,S3P5.C1_time,S3P5.C1,S1P2.C2_time,S1P2.C2,S1P4.C2_time,S1P4.C2,S1P6.C2_time,S1P6.C2,S2P2.C2_time,S2P2.C2,S2P4.C2_time,S2P4.C2,S2P6.C2_time,S2P6.C2,S3P2.C2_time,S3P2.C2,S3P4.C2_time,S3P4.C2,S3P6.C2_time,S3P6.C2,S1P2.W_time,S1P2.W,S1P4.W_time,S1P4.W
1.85981,0.01658,1.83464,0.03615,0.27657,0.00527,1.88667,-0.01065,1.87161,0.02506,1.88201,,1.8633,0.02857,1.87462,-0.00883,1.95865,-0.01301,0.27674,7.09E-04,1.1564,0.00604,1.91308,,1.94625,,1.88684,0.03154,1.87181,0.00262,1.95884,0.01374,1.86347,0.02963,1.87481,0.00521,1.42877,0.0188,1.43589,-0.00591
1.9005,0.01196,1.87028,0.03088,0.29079,0.0107,1.92932,0.01004,1.91428,0.03558,1.93183,,1.89898,0.04176,1.91726,2.59E-04,,,0.29095,-0.00561,1.20617,0.00941,1.94868,,1.989,0.08906,1.92949,0.01491,1.91444,0.00179,,,1.89916,0.02128,1.91744,0.01501,1.48791,0.00882,1.49501,0.00352
1.93617,0.00995,1.91291,,0.30501,0.02114,1.96498,-0.00525,1.94984,0.03826,1.97457,0.03027,1.94168,0.01854,1.95284,0.00663,,,0.30517,0.00313,1.24894,0.00845,,,,,1.96515,0.01175,1.95,-0.00139,,,1.94185,0.03285,1.95302,0.01201,1.54704,0.01827,1.55414,0.01604
1.97689,-0.00199,1.94851,,0.31922,0.03243,,,,,2.02438,0.01184,1.97733,0.01393,,,,,0.31939,0.00663,1.2897,0.00101,,,,,,,,,,,,,,,1.61324,0.00145,1.62037,0.01442
,,,,0.33345,0.01408,,,,,,,,,,,,,0.33361,0.00613,1.32536,0.00608,,,,,,,,,,,,,,,1.67236,0.01851,1.67948,0.00384
,,,,0.34767,0.02837,,,,,,,,,,,,,0.34785,0.00683,1.36601,0.00336,,,,,,,,,,,,,,,1.7315,0.01248,1.73862,0.00433
,,,,0.37656,0.01215,,,,,,,,,,,,,0.37672,0.0022,1.40169,0.00878,,,,,,,,,,,,,,,1.79767,0.01514,1.80479,0.00685
,,,,0.39079,2.79E-04,,,,,,,,,,,,,0.39096,0.00757,1.44237,-0.00539,,,,,,,,,,,,,,,1.85679,0.00954,1.8639,0.01284
,,,,0.41215,0.0056,,,,,,,,,,,,,0.41231,0.00433,1.47804,-0.00438,,,,,,,,,,,,,,,1.91595,0.01638,1.92306,-0.00694
,,,,0.42638,0.00901,,,,,,,,,,,,,0.42655,-0.00409,1.51875,5.15E-04,,,,,,,,,,,,,,,,,,
,,,,0.45475,0.00538,,,,,,,,,,,,,0.45491,-0.00401,1.55442,0.00928,,,,,,,,,,,,,,,,,,
,,,,0.46897,0.01164,,,,,,,,,,,,,0.46914,-0.00481,1.59515,,,,,,,,,,,,,,,,,,,
,,,,0.49034,0.00133,,,,,,,,,,,,,0.49051,2.67E-04,1.63087,,,,,,,,,,,,,,,,,,,
,,,,0.50457,0.01399,,,,,,,,,,,,,0.50473,-6.08E-04,1.67155,0.00467,,,,,,,,,,,,,,,,,,
,,,,0.53296,0.02088,,,,,,,,,,,,,0.53313,0.00804,1.70721,-0.00578,,,,,,,,,,,,,,,,,,
,,,,0.54719,0.01383,,,,,,,,,,,,,0.54735,-0.01225,1.74793,0.0034,,,,,,,,,,,,,,,,,,
,,,,0.56853,0.01486,,,,,,,,,,,,,0.56869,-0.00223,1.78362,0.00657,,,,,,,,,,,,,,,,,,
,,,,0.58275,0.00557,,,,,,,,,,,,,0.58292,-0.0062,1.82433,-0.04952,,,,,,,,,,,,,,,,,,
,,,,0.61113,0.00796,,,,,,,,,,,,,0.61131,-0.0064,1.86,8.25E-04,,,,,,,,,,,,,,,,,,
,,,,0.62537,0.01144,,,,,,,,,,,,,0.62553,0.0079,1.90069,9.76E-04,,,,,,,,,,,,,,,,,,
,,,,0.64671,0.01705,,,,,,,,,,,,,0.64687,-0.00988,1.93635,-0.00146,,,,,,,,,,,,,,,,,,
,,,,0.66094,0.01789,,,,,,,,,,,,,0.66111,-0.00211,,,,,,,,,,,,,,,,,,,,
,,,,0.68932,0.01449,,,,,,,,,,,,,0.68948,-0.00811,,,,,,,,,,,,,,,,,,,,
,,,,0.70354,0.00209,,,,,,,,,,,,,0.70372,-0.00799,,,,,,,,,,,,,,,,,,,,
,,,,0.72491,-3.18E-05,,,,,,,,,,,,,0.72508,0.00165,,,,,,,,,,,,,,,,,,,,
,,,,0.73914,0.00648,,,,,,,,,,,,,0.73931,0.00241,,,,,,,,,,,,,,,,,,,,
,,,,0.76752,-0.00264,,,,,,,,,,,,,0.7677,,,,,,,,,,,,,,,,,,,,,
,,,,0.78176,,,,,,,,,,,,,,0.78192,,,,,,,,,,,,,,,,,,,,,
,,,,0.80313,,,,,,,,,,,,,,0.80329,,,,,,,,,,,,,,,,,,,,,
,,,,0.81735,,,,,,,,,,,,,,0.81752,,,,,,,,,,,,,,,,,,,,,
,,,,0.84576,,,,,,,,,,,,,,0.84594,,,,,,,,,,,,,,,,,,,,,
,,,,0.86001,,,,,,,,,,,,,,0.86019,,,,,,,,,,,,,,,,,,,,,
,,,,0.88138,,,,,,,,,,,,,,0.88155,,,,,,,,,,,,,,,,,,,,,
,,,,0.89563,,,,,,,,,,,,,,0.89579,,,,,,,,,,,,,,,,,,,,,
,,,,0.95986,,,,,,,,,,,,,,0.96002,,,,,,,,,,,,,,,,,,,,,
,,,,0.97407,,,,,,,,,,,,,,0.97424,,,,,,,,,,,,,,,,,,,,,
,,,,1.00744,0.01919,,,,,,,,,,,,,1.02184,-0.00383,,,,,,,,,,,,,,,,,,,,
,,,,1.05015,0.00661,,,,,,,,,,,,,1.06456,0.00704,,,,,,,,,,,,,,,,,,,,
,,,,1.09988,0.01501,,,,,,,,,,,,,1.11429,-0.01046,,,,,,,,,,,,,,,,,,,,
,,,,1.14266,-0.00143,,,,,,,,,,,,,1.15707,0.00449,,,,,,,,,,,,,,,,,,,,
,,,,1.19242,0.02073,,,,,,,,,,,,,1.2069,-0.00117,,,,,,,,,,,,,,,,,,,,
,,,,1.23519,0.0182,,,,,,,,,,,,,1.24959,6.18E-04,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.30104,4.91E-04,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.33664,0.00521,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.37934,0.0011,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.41498,-0.00229,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.45762,0.01599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.49326,6.19E-04,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.53593,0.04657,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.57156,-0.00584,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.61428,-0.0049,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.64987,-8.17E-04,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.6925,0.03224,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.72814,0.00234,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.77076,0.00304,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.80641,0.00725,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.84905,0.00561,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.88469,0.00361,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.92738,0.00209,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,1.963,0.00335,,,,,,,,,,,,,,,,,,,,
