Sample,Pyruv,Condition,Type,Time,Flux
S1P5_C1,C1,drought,sample,0.27657,-17.3696
S1P1_C1,C1,drought,sample,0.52355,-17.37659
S2P3_C1,C1,pre-drought,sample,1.95451,-17.39877
S3P6_C2,C2,pre-drought,sample,1.39934,-17.45963
S1P2_C2,C2,pre-drought,sample,-1.08346,-17.48312
S1P2_C2,C2,pre-drought,sample,-1.08346,-17.48312
S3P3_C1,C1,pre-drought,sample,0.1248,-17.52481
S2P8_C2,C2,pre-drought,sample,1.3755,-17.57028
S3P3_C1,C1,pre-drought,sample,0.17113,-17.58347
S2P1_C1,C1,pre-drought,sample,1.84867,-17.61735
S1P5_C1,C1,pre-drought,sample,1.97413,-17.65894
S3P1_C1,C1,drought,sample,1.47155,-17.71196
S3P2_C2,C2,pre-drought,sample,-0.01366,-17.72282
S1P3_C1,C1,pre-drought,sample,0.14581,-17.7315
S1P2_C2,C2,pre-drought,sample,-0.69867,-17.80823
S1P2_C2,C2,pre-drought,sample,-0.69867,-17.80823
S1P2_C2,C2,drought,sample,1.06456,-17.84972
S2P1_C1,C1,pre-drought,sample,13.45898,-17.86484
S1P2W,C2,drought,water,0.23924,-17.89546
S1P2_C2,C2,pre-drought,sample,0.81529,-17.95413
S1P2_C2,C2,pre-drought,sample,0.81529,-17.95413
S1P1_C1,C1,drought,sample,1.93617,-17.97655
S2P8_C2,C2,pre-drought,sample,0.19921,-17.99679
S3P5_C1,C1,pre-drought,sample,1.50699,-18.02598
S3P1_C1,C1,drought,sample,1.19208,-18.05902
S1P4W,C2,drought,water,0.01862,-18.17579
S3P5_C1,C1,drought,sample,1.53133,-18.20104
S2P7_C1,C1,pre-drought,sample,-0.45738,-18.25531
S2P1_C1,C1,drought,sample,1.96498,-18.33809
S1P6_C2,C2,pre-drought,sample,0.23512,-18.34271
S2P1_C1,C1,drought,sample,1.88667,-18.35437
S2P1_C1,C1,drought,sample,0.17767,-18.42616
S1P4_C2,C2,drought,sample,-1.15806,-18.48835
S1P4_C2,C2,pre-drought,sample,1.19955,-18.51621
S3P1_C1,C1,drought,sample,1.74223,-18.51703
S1P5_C1,C1,pre-drought,sample,-1.11214,-18.56043
S3P2_C2,C2,pre-drought,sample,1.84204,-18.56151
S1P6_C2,C2,drought,sample,1.87046,-18.57961
S2P6_C2,C2,drought,sample,-0.00716,-18.64582
S1P2_C2,C2,pre-drought,sample,1.04209,-18.65981
S1P2_C2,C2,pre-drought,sample,1.04209,-18.65981
S2P8_C2,C2,pre-drought,sample,1.75291,-18.7175
S1P2_C2,C2,pre-drought,sample,-0.10792,-18.72023
S1P2_C2,C2,pre-drought,sample,-0.10792,-18.72023
S2P5_C1,C1,drought,sample,0.43339,-18.73232
S3P3_C1,C1,drought,sample,1.52594,-18.7914
S3P5_C1,C1,drought,sample,0.01455,-18.85583
S2P1_C1,C1,pre-drought,sample,0.21356,-18.87086
S2P1_C1,C1,pre-drought,sample,0.94162,-18.88937
S1P5_C1,C1,pre-drought,sample,-0.25402,-18.91578
S1P2_C2,C2,pre-drought,sample,-0.98481,-18.996
S1P2_C2,C2,pre-drought,sample,-0.98481,-18.996
S1P2_C2,C2,drought,sample,1.49326,-19.09795
S3P2_C2,C2,pre-drought,sample,0.36145,-19.12014
S1P1_C1,C1,drought,sample,-0.67097,-19.20146
S3P1_C1,C1,drought,sample,-0.60461,-19.30622
S2P5_C1,C1,drought,sample,1.28434,-19.43948
S2P3_C1,C1,pre-drought,sample,1.76581,-19.44373
S1P6_C2,C2,drought,sample,0.43038,-19.48961
S2P6_C2,C2,drought,sample,0.96324,-19.49175
S1P4_C2,C2,pre-drought,sample,-0.15082,-19.60664
S3P4_C2,C2,pre-drought,sample,1.42009,-19.67194
S3P2_C2,C2,pre-drought,sample,0.5111,-19.69397
S1P6_C2,C2,pre-drought,sample,-0.27668,-19.70383
S2P7_C1,C1,pre-drought,sample,1.41106,-19.7284
S2P1_C1,C1,drought,sample,1.49513,-19.73227
S1P2_C2,C2,pre-drought,sample,1.48972,-19.73656
S1P2_C2,C2,pre-drought,sample,1.48972,-19.73656
S2P6_C2,C2,pre-drought,sample,1.90374,-19.76655
S1P6_C2,C2,drought,sample,-0.17212,-19.81469
S1P3_C1,C1,pre-drought,sample,1.71348,-19.83823
S2P2_C2,C2,drought,sample,-0.20068,-19.87403
S2P5_C1,C1,drought,sample,-0.69888,-19.95391
S3P4_C2,C2,pre-drought,sample,-0.59302,-20.07521
S3P2_C2,C2,pre-drought,sample,0.01354,-20.11462
S1P3_C1,C1,pre-drought,sample,0.17073,-20.15008
S2P8_C2,C2,pre-drought,sample,0.08874,-20.19546
S1P3_C1,C1,pre-drought,sample,0.41683,-20.29097
S2P1_C1,C1,pre-drought,sample,1.09672,-20.31434
S2P7_C1,C1,pre-drought,sample,0.3488,-20.34986
S1P6_C2,C2,drought,sample,0.01411,-20.35099
S2P4_C2,C2,pre-drought,sample,0.01417,-20.37885
S3P3_C1,C1,pre-drought,sample,2.42932,-20.44318
S2P8_C2,C2,pre-drought,sample,0.84368,-20.47234
S2P1_C1,C1,pre-drought,sample,9.9155,-20.47435
S1P2_C2,C2,pre-drought,sample,-0.25382,-20.48628
S1P2_C2,C2,pre-drought,sample,-0.25382,-20.48628
S1P5_C1,C1,drought,sample,-0.06387,-20.56907
S1P2_C2,C2,drought,sample,0.2555,-20.62012
S2P4_C2,C2,pre-drought,sample,1.96277,-20.6362
S3P3_C1,C1,pre-drought,sample,0.79229,-20.74422
S3P5_C1,C1,drought,sample,0.05726,-20.75824
S2P3_C1,C1,drought,sample,-0.54355,-20.76974
S2P8_C2,C2,pre-drought,sample,0.93264,-20.79495
S1P5_C1,C1,drought,sample,-0.56892,-20.88444
S2P3_C1,C1,drought,sample,0.05685,-20.97954
S1P6_C2,C2,pre-drought,sample,1.75278,-21.13655
S2P8_C2,C2,pre-drought,sample,1.08932,-21.23671
S3P5_C1,C1,drought,sample,1.29635,-21.27193
S3P1_C1,C1,pre-drought,sample,-0.02315,-21.32797
S1P4_C2,C2,pre-drought,sample,0.53531,-21.34477
S3P3_C1,C1,pre-drought,sample,2.73918,-21.34755
S1P1_C1,C1,drought,sample,1.04949,-21.36665
S1P6_C2,C2,pre-drought,sample,0.86565,-21.50937
S1P1_C1,C1,pre-drought,sample,0.49946,-21.56619
S2P3_C1,C1,pre-drought,sample,0.40569,-21.6736
S1P1_C1,C1,pre-drought,sample,0.10384,-21.70532
S1P1_C1,C1,drought,sample,0.04309,-21.805
S2P8_C2,C2,pre-drought,sample,1.11071,-21.90572
S2P1_C1,C1,pre-drought,sample,11.92984,-22.05417
S2P7_C1,C1,pre-drought,sample,-0.53223,-22.1672
S2P6_C2,C2,pre-drought,sample,0.77691,-22.20906
S1P6_C2,C2,pre-drought,sample,-0.62365,-22.2393
S2P6_C2,C2,drought,sample,1.95,-22.28854
S3P5_C1,C1,pre-drought,sample,0.81014,-22.30094
S1P5_C1,C1,pre-drought,sample,0.14503,-22.33675
S2P4_C2,C2,pre-drought,sample,1.36419,-22.41766
S2P3_C1,C1,pre-drought,sample,0.8773,-22.46898
S1P3_C1,C1,pre-drought,sample,0.86547,-22.48115
S1P1_C1,C1,drought,sample,-0.68939,-22.51286
S1P2_C2,C2,pre-drought,sample,1.37569,-22.52493
S1P2_C2,C2,pre-drought,sample,1.37569,-22.52493
S1P2W,C2,drought,water,0.19653,-22.73839
S2P1_C1,C1,pre-drought,sample,0.1459,-22.75348
S1P5_C1,C1,drought,sample,0.34767,-22.78073
S2P4_C2,C2,pre-drought,sample,1.39985,-22.8458
S1P5_C1,C1,drought,sample,-0.63293,-22.89599
S2P7_C1,C1,pre-drought,sample,0.94686,-22.93075
S2P3_C1,C1,pre-drought,sample,0.17917,-22.96606
S1P1_C1,C1,drought,sample,0.15692,-22.96914
S3P1_C1,C1,pre-drought,sample,1.30742,-22.97151
S1P1_C1,C1,pre-drought,sample,0.0575,-22.99501
S1P4W,C2,drought,water,1.25145,-23.0021
S3P3_C1,C1,pre-drought,sample,1.87617,-23.20666
S1P5_C1,C1,pre-drought,sample,-0.53531,-23.23567
S2P4_C2,C2,pre-drought,sample,1.15398,-23.27039
S2P7_C1,C1,pre-drought,sample,1.9452,-23.3691
S3P6_C2,C2,pre-drought,sample,0.01455,-23.39996
S1P2W,C2,drought,water,-0.14918,-23.40118
S3P5_C1,C1,drought,sample,1.14216,-23.40174
S1P2_C2,C2,pre-drought,sample,0.51667,-23.44356
S1P2_C2,C2,pre-drought,sample,0.51667,-23.44356
S1P1_C1,C1,drought,sample,1.9005,-23.58413
S2P3_C1,C1,drought,sample,1.91428,-23.59544
S2P6_C2,C2,pre-drought,sample,0.8281,-23.67677
S2P3_C1,C1,pre-drought,sample,1.46671,-23.73526
S2P8_C2,C2,pre-drought,sample,1.82053,-23.77597
S2P4_C2,C2,pre-drought,sample,1.20032,-23.82235
S2P4_C2,C2,pre-drought,sample,0.79212,-23.86794
S2P1_C1,C1,pre-drought,sample,15.40131,-23.95817
S3P2_C2,C2,pre-drought,sample,0.84953,-24.00447
S1P5_C1,C1,drought,sample,-0.58317,-24.0369
S1P5_C1,C1,pre-drought,sample,1.41468,-24.04493
S1P4W,C2,drought,water,-0.58319,-24.19423
S3P3_C1,C1,pre-drought,sample,1.3422,-24.24207
S1P1_C1,C1,pre-drought,sample,1.86758,-24.26151
S3P6_C2,C2,pre-drought,sample,2.21968,-24.31271
S1P4_C2,C2,pre-drought,sample,0.14685,-24.50226
S1P5_C1,C1,pre-drought,sample,0.38139,-24.54937
S1P3_C1,C1,pre-drought,sample,4.08598,-24.55356
S3P4_C2,C2,drought,sample,-0.26264,-24.61021
S2P8_C2,C2,pre-drought,sample,1.13206,-24.62867
S3P2_C2,C2,pre-drought,sample,0.96006,-24.70171
S1P3_C1,C1,pre-drought,sample,0.90111,-24.8079
S3P2_C2,C2,pre-drought,sample,1.76723,-24.84563
S2P7_C1,C1,pre-drought,sample,1.19045,-24.91699
S2P8_C2,C2,pre-drought,sample,0.97892,-24.91964
S3P6_C2,C2,drought,sample,-0.19936,-24.97275
S3P3_C1,C1,drought,sample,0.10632,-25.1415
S3P4_C2,C2,pre-drought,sample,0.92836,-25.37971
S1P6_C2,C2,drought,sample,0.03546,-25.61329
S2P4_C2,C2,pre-drought,sample,-0.24313,-25.64595
S1P3_C1,C1,pre-drought,sample,0.82633,-25.78756
S1P6_C2,C2,pre-drought,sample,-0.18968,-25.94031
S1P2W,C2,drought,water,-0.00985,-25.96758
S3P6_C2,C2,drought,sample,-0.66917,-25.97966
S2P3_C1,C1,drought,sample,0.01406,-26.04865
S3P2_C2,C2,drought,sample,0.03609,-26.06521
S1P3_C1,C1,pre-drought,sample,-0.00755,-26.14273
S1P5_C1,C1,drought,sample,-0.19904,-26.35941
S2P7_C1,C1,pre-drought,sample,1.01453,-26.6063
S3P3_C1,C1,drought,sample,0.46459,-26.77345
S3P4_C2,C2,pre-drought,sample,-0.21884,-26.8891
S1P3_C1,C1,pre-drought,sample,-0.21856,-26.923
S3P3_C1,C1,pre-drought,sample,2.47209,-26.96571
S1P1_C1,C1,pre-drought,sample,0.21438,-26.98871
S2P4_C2,C2,drought,sample,-0.02988,-27.01462
S1P2_C2,C2,pre-drought,sample,-1.18678,-27.0785
S1P2_C2,C2,pre-drought,sample,-1.18678,-27.0785
S1P4_C2,C2,drought,sample,0.13575,-27.12178
S3P4_C2,C2,pre-drought,sample,-0.06925,-27.16715
S1P4_C2,C2,drought,sample,0.02187,-27.18023
S1P5_C1,C1,pre-drought,sample,1.29514,-27.2215
S2P2_C2,C2,drought,sample,1.989,-27.25919
S3P6_C2,C2,pre-drought,sample,2.84262,-27.26128
S2P2_C2,C2,drought,sample,0.04481,-27.26975
S1P6_C2,C2,pre-drought,sample,1.45369,-27.4343
S2P1_C1,C1,drought,sample,-0.13689,-27.67296
S2P5_C1,C1,drought,sample,0.04463,-27.74571
S1P4W,C2,drought,water,-0.27012,-27.91571
S1P6_C2,C2,drought,sample,0.05681,-27.93925
S1P1_C1,C1,pre-drought,sample,1.13878,-28.10595
S2P7_C1,C1,pre-drought,sample,0.19207,-28.18336
S1P1_C1,C1,drought,sample,1.74774,-28.29654
S1P5_C1,C1,pre-drought,sample,0.2663,-28.35557
S1P1_C1,C1,drought,sample,-0.61112,-28.44207
S1P3_C1,C1,pre-drought,sample,-0.04495,-28.61796
S2P7_C1,C1,pre-drought,sample,0.0816,-28.65948
S1P3_C1,C1,pre-drought,sample,1.52836,-28.82157
S3P3_C1,C1,pre-drought,sample,1.25317,-28.94422
S2P6_C2,C2,pre-drought,sample,0.95056,-29.2208
S1P4_C2,C2,drought,sample,-0.66071,-29.26202
S2P1_C1,C1,pre-drought,sample,1.30904,-29.29374
S2P1_C1,C1,pre-drought,sample,0.12453,-29.41226
S3P2_C2,C2,pre-drought,sample,1.50716,-29.4133
S1P4_C2,C2,pre-drought,sample,0.75979,-29.73833
S2P1_C1,C1,pre-drought,sample,0.23495,-29.74163
S1P4_C2,C2,drought,sample,1.70721,-29.89294
S1P2_C2,C2,drought,sample,-0.55449,-30.02567
S2P1_C1,C1,pre-drought,sample,0.19218,-30.10132
S1P3_C1,C1,pre-drought,sample,1.78823,-30.12882
S1P6_C2,C2,drought,sample,-0.56388,-30.16144
S3P3_C1,C1,drought,sample,1.12999,-30.23732
S3P1_C1,C1,pre-drought,sample,-0.47201,-30.33732
S1P4_C2,C2,drought,sample,-1.51385,-30.37908
S2P5_C1,C1,drought,sample,1.51216,-30.42074
S2P1_C1,C1,drought,sample,-0.00747,-30.53398
S1P5_C1,C1,drought,sample,-0.61868,-30.61328
S1P2_C2,C2,drought,sample,1.37934,-30.79212
S2P1_C1,C1,pre-drought,sample,10.05635,-30.8025
S3P5_C1,C1,pre-drought,sample,0.2559,-30.85657
S3P4_C2,C2,pre-drought,sample,1.45569,-30.9866
S3P6_C2,C2,pre-drought,sample,1.75541,-31.02862
S2P7_C1,C1,pre-drought,sample,0.25977,-31.12069
S1P5_C1,C1,pre-drought,sample,1.07046,-31.22725
S3P6_C2,C2,pre-drought,sample,0.06083,-31.26853
S2P8_C2,C2,pre-drought,sample,1.32928,-31.27664
S2P1_C1,C1,pre-drought,sample,1.47455,-31.28008
S3P5_C1,C1,drought,sample,0.32222,-31.46358
S1P6_C2,C2,pre-drought,sample,1.48934,-31.55995
S1P5_C1,C1,pre-drought,sample,0.90412,-31.61083
S1P2W,C2,drought,water,0.42428,-31.69378
S2P4_C2,C2,drought,sample,0.0141,-31.74743
S2P1_C1,C1,pre-drought,sample,14.10698,-32.04491
S3P5_C1,C1,pre-drought,sample,-0.11728,-32.24289
S1P1_C1,C1,drought,sample,-0.12244,-32.98228
S2P7_C1,C1,pre-drought,sample,0.92551,-33.04067
S3P3_C1,C1,drought,sample,-0.14976,-33.12464
S2P3_C1,C1,pre-drought,sample,1.00672,-33.22497
S2P1_C1,C1,pre-drought,sample,1.43889,-33.23915
S2P7_C1,C1,pre-drought,sample,1.74578,-33.37312
S2P3_C1,C1,pre-drought,sample,0.15777,-33.38017
S2P6_C2,C2,drought,sample,0.45744,-33.43129
S1P4_C2,C2,drought,sample,-1.47118,-33.54008
S1P1_C1,C1,drought,sample,-0.20083,-33.92065
S3P6_C2,C2,drought,sample,0.42919,-33.92401
S3P5_C1,C1,pre-drought,sample,0.01333,-34.01768
S3P6_C2,C2,pre-drought,sample,1.80166,-34.1777
S3P5_C1,C1,pre-drought,sample,0.19174,-34.22234
S1P4_C2,C2,drought,sample,1.2897,-34.41134
S1P3_C1,C1,pre-drought,sample,1.27396,-34.81365
S1P2_C2,C2,drought,sample,-0.60426,-34.96726
S3P3_C1,C1,pre-drought,sample,1.78721,-35.05803
S3P5_C1,C1,pre-drought,sample,0.14536,-35.06472
S1P2_C2,C2,drought,sample,-0.14191,-35.1834
S1P5_C1,C1,pre-drought,sample,-0.8344,-35.33072
S2P8_C2,C2,pre-drought,sample,0.95399,-35.93658
S3P5_C1,C1,pre-drought,sample,0.03475,-35.93875
S1P2_C2,C2,pre-drought,sample,-0.15064,-36.00986
S1P2_C2,C2,pre-drought,sample,-0.15064,-36.00986
S3P2_C2,C2,pre-drought,sample,0.88516,-36.09133
S1P1_C1,C1,drought,sample,-0.00744,-36.74197
S3P1_C1,C1,pre-drought,sample,1.97646,-36.84445
S1P2_C2,C2,pre-drought,sample,-0.89126,-36.89512
S1P2_C2,C2,pre-drought,sample,-0.89126,-36.89512
S3P3_C1,C1,pre-drought,sample,1.82994,-36.941
S1P5_C1,C1,pre-drought,sample,-0.16507,-36.94408
S1P2_C2,C2,pre-drought,sample,0.11668,-37.13507
S1P2_C2,C2,pre-drought,sample,0.11668,-37.13507
S2P7_C1,C1,pre-drought,sample,1.10358,-37.58364
S3P3_C1,C1,pre-drought,sample,-0.02834,-37.74267
S1P2W,C2,drought,water,0.97927,-37.86661
S3P5_C1,C1,pre-drought,sample,1.54264,-38.07462
S2P1_C1,C1,drought,sample,-0.05856,-38.1808
S2P7_C1,C1,pre-drought,sample,1.08219,-38.47324
S1P5_C1,C1,drought,sample,-4.86E-04,-39.0515
S1P5_C1,C1,drought,sample,-0.04964,-39.66739
S2P3_C1,C1,pre-drought,sample,0.13639,-39.91711
S3P3_C1,C1,pre-drought,sample,0.26025,-40.13452
S2P8_C2,C2,pre-drought,sample,1.17623,-40.71375
S1P2_C2,C2,drought,sample,-0.61851,-40.72658
S2P8_C2,C2,pre-drought,sample,1.19758,-40.93975
S1P4W,C2,drought,water,0.08979,-41.01405
S2P5_C1,C1,drought,sample,-0.22941,-41.44227
S1P5_C1,C1,drought,sample,-0.47641,-41.53589
S3P4_C2,C2,pre-drought,sample,1.18647,-41.64991
S1P2_C2,C2,pre-drought,sample,1.26324,-42.32681
S1P2_C2,C2,pre-drought,sample,1.26324,-42.32681
S1P2_C2,C2,drought,sample,-0.47624,-42.51601
S1P4W,C2,drought,water,1.80479,-42.5987
S1P2_C2,C2,drought,sample,0.09205,-42.74011
S3P3_C1,C1,drought,sample,-0.46295,-42.86126
S3P3_C1,C1,pre-drought,sample,2.87447,-43.25484
S2P6_C2,C2,drought,sample,0.03564,-43.4705
S1P6_C2,C2,drought,sample,-0.64223,-43.58566
S3P1_C1,C1,drought,sample,-0.13472,-44.0342
S3P1_C1,C1,drought,sample,1.97733,-44.32641
S2P8_C2,C2,pre-drought,sample,1.86326,-44.94888
S1P3_C1,C1,pre-drought,sample,1.22764,-46.25507
S3P2_C2,C2,pre-drought,sample,1.95606,-46.7662
S1P2_C2,C2,pre-drought,sample,-0.23958,-47.04799
S1P2_C2,C2,pre-drought,sample,-0.23958,-47.04799
S3P2_C2,C2,pre-drought,sample,1.1995,-47.3856
S1P6_C2,C2,pre-drought,sample,0.94044,-47.46685
S1P6_C2,C2,pre-drought,sample,0.01405,-47.65216
S2P3_C1,C1,pre-drought,sample,0.20405,-47.95514
S3P1_C1,C1,drought,sample,-0.21302,-48.85261
S2P8_C2,C2,pre-drought,sample,1.88821,-48.95952
S2P1_C1,C1,pre-drought,sample,1.275,-49.14278
S3P5_C1,C1,pre-drought,sample,0.84935,-49.39429
S1P1_C1,C1,drought,sample,-0.04409,-49.49716
S3P6_C2,C2,pre-drought,sample,1.84438,-50.38734
S1P2_C2,C2,pre-drought,sample,-0.06161,-50.82859
S1P2_C2,C2,pre-drought,sample,-0.06161,-50.82859
S1P2W,C2,drought,water,-0.69708,-51.49029
S1P4W,C2,drought,water,0.04,-52.37575
S1P5_C1,C1,pre-drought,sample,-0.99928,-52.67643
S3P5_C1,C1,pre-drought,sample,0.23451,-52.72457
S3P3_C1,C1,drought,sample,1.83899,-52.9349
S1P2_C2,C2,drought,sample,-0.09216,-53.14182
S1P2W,C2,drought,water,0.0115,-53.53072
S3P3_C1,C1,pre-drought,sample,2.91723,-54.60122
S1P6_C2,C2,drought,sample,-0.25047,-55.13892
S3P2_C2,C2,pre-drought,sample,0.2133,-57.8801
S2P6_C2,C2,drought,sample,-0.67307,-57.96689
S1P2W,C2,drought,water,1.42877,-58.52527
S1P2W,C2,drought,water,0.51685,-62.90856
S2P8_C2,C2,pre-drought,sample,1.44306,-63.61382
S1P2_C2,C2,drought,sample,-0.26284,-68.19623
S2P8_C2,C2,pre-drought,sample,1.02166,-68.67199
S1P2W,C2,drought,water,1.00771,-71.60479
S1P4W,C2,drought,water,0.06137,-77.84395
S1P2W,C2,drought,water,0.95789,-87.9691
S3P6_C2,C2,drought,sample,1.71823,-95.08014
S1P4W,C2,drought,water,1.8639,-172.38101
S2P6_C2,C2,drought,sample,-0.59674,-581.3751
