Sample,Pyruv,Condition,Type,Time,Flux
S1P5,C1,pre-drought,sample,-0.8344,-9.42755
S2P7,C1,pre-drought,sample,1.30082,-9.41445
S2P3,C1,pre-drought,sample,1.87972,-9.4011
S3P3,C1,drought,sample,0.01389,-9.39481
S1P2,C2,pre-drought,sample,-0.46398,-9.38558
S3P4,C2,pre-drought,sample,0.81784,-9.31676
S3P6,C2,pre-drought,sample,1.31038,-9.25246
S1P5,C1,pre-drought,sample,-1.06941,-9.21608
S2P4,C2,pre-drought,sample,0.49292,-9.18971
S2P4,C2,pre-drought,sample,1.11119,-9.18678
S3P4,C2,drought,sample,-0.18434,-9.11231
S1.4W,C2,drought,water,0.01862,-9.1059
S2P6,C2,pre-drought,sample,0.28152,-9.07272
S2P1,C1,pre-drought,sample,0.45358,-9.07185
S1P6,C2,pre-drought,sample,0.21373,-9.06659
S2P1,C1,pre-drought,sample,10.79971,-8.98394
S3P6,C2,pre-drought,sample,0.71773,-8.94851
S2P3,C1,pre-drought,sample,1.95451,-8.93972
S1P4,C2,drought,sample,0.36705,-8.89405
S1P2,C2,pre-drought,sample,0.53091,-8.82822
S1P2,C2,pre-drought,sample,0.36731,-8.79278
S1P6,C2,pre-drought,sample,1.41459,-8.78554
S2P7,C1,pre-drought,sample,1.21184,-8.78034
S2P8,C2,pre-drought,sample,0.04244,-8.70772
S2P8,C2,pre-drought,sample,0.04244,-8.70772
S3P1,C1,pre-drought,sample,0.47899,-8.68208
S3P6,C2,pre-drought,sample,0.94201,-8.59709
S2P6,C2,pre-drought,sample,1.94289,-8.59364
S2P3,C1,drought,sample,0.03544,-8.58066
S1P2,C2,pre-drought,sample,-0.47819,-8.56014
S1P2,C2,pre-drought,sample,0.94351,-8.55781
S2P3,C1,drought,sample,-0.00734,-8.55647
S1P1,C1,pre-drought,sample,0.34973,-8.55088
S1P5,C1,pre-drought,sample,0.96473,-8.50452
S2P7,C1,pre-drought,sample,0.79382,-8.48412
S1P1,C1,pre-drought,sample,-0.62821,-8.47907
S1P2,C2,pre-drought,sample,-0.71293,-8.44722
S1P2,C2,pre-drought,sample,-1.55703,-8.38416
S2P1,C1,pre-drought,sample,14.93965,-8.35227
S1P2,C2,pre-drought,sample,-1.27587,-8.2947
S3P1,C1,pre-drought,sample,0.36872,-8.28925
S3P4,C2,pre-drought,sample,1.85612,-8.28562
S1P4,C2,pre-drought,sample,-0.07598,-8.28441
S2P3,C1,pre-drought,sample,1.35624,-8.24661
S1P3,C1,pre-drought,sample,0.45247,-8.2121
S2P6,C2,drought,sample,0.08544,-8.20466
S3P1,C1,pre-drought,sample,1.33347,-8.18927
S2P3,C1,pre-drought,sample,1.76581,-8.17039
S2P6,C2,pre-drought,sample,-0.21178,-8.11555
S2P2,C2,drought,sample,0.02344,-8.10653
S1P5,C1,pre-drought,sample,-0.49266,-8.0345
S1P5,C1,pre-drought,sample,0.2663,-8.02792
S3P1,C1,pre-drought,sample,0.81766,-8.02039
S1P1,C1,pre-drought,sample,1.38292,-7.98307
S1P4,C2,pre-drought,sample,0.90942,-7.90557
S3P1,C1,pre-drought,sample,1.04019,-7.90398
S1P5,C1,pre-drought,sample,0.7191,-7.84925
S1P1,C1,pre-drought,sample,1.2742,-7.84015
S3P3,C1,drought,sample,1.44764,-7.82341
S2P7,C1,pre-drought,sample,0.81517,-7.75953
S3P4,C2,pre-drought,sample,0.74299,-7.74703
S2P3,C1,pre-drought,sample,0.83972,-7.74392
S1P1,C1,pre-drought,sample,0.72396,-7.67163
S1P2,C2,pre-drought,sample,-0.78781,-7.66929
S3P6,C2,pre-drought,sample,1.04316,-7.6599
S3P4,C2,pre-drought,sample,1.05462,-7.65452
S1P6,C2,pre-drought,sample,-0.62365,-7.65437
S1P2,C2,drought,sample,-0.14191,-7.61531
S3P4,C2,pre-drought,sample,-0.14403,-7.59354
S2P6,C2,pre-drought,sample,1.90374,-7.48397
S3P3,C1,pre-drought,sample,0.34375,-7.46136
S1P4,C2,pre-drought,sample,1.83211,-7.45878
S3P1,C1,pre-drought,sample,0.01405,-7.44554
S2P7,C1,pre-drought,sample,0.88278,-7.42653
S1.4W,C2,drought,water,0.48122,-7.40984
S1P5,C1,pre-drought,sample,0.07017,-7.38649
S1P2,C2,pre-drought,sample,0.96492,-7.36763
S1P5,C1,pre-drought,sample,1.52517,-7.35216
S3P2,C2,pre-drought,sample,0.77468,-7.33538
S1P2,C2,pre-drought,sample,0.22014,-7.31031
S2P1,C1,pre-drought,sample,0.05678,-7.28586
S3P5,C1,pre-drought,sample,0.10253,-7.21397
S1P4,C2,pre-drought,sample,0.08265,-7.21077
S3P4,C2,pre-drought,sample,0.23521,-7.19112
S1P5,C1,pre-drought,sample,1.89924,-7.18701
S1P3,C1,pre-drought,sample,1.04944,-7.16189
S3P6,C2,pre-drought,sample,1.44567,-7.13494
S1P3,C1,pre-drought,sample,4.10027,-7.11037
S2P4,C2,pre-drought,sample,1.02203,-7.08689
S2P2,C2,drought,sample,-0.27904,-7.05484
S3P2,C2,pre-drought,sample,0.7355,-7.02575
S3P3,C1,drought,sample,0.19877,-7.02108
S2P6,C2,pre-drought,sample,-0.1369,-6.96696
S2P6,C2,pre-drought,sample,0.16755,-6.96326
S1P5,C1,pre-drought,sample,-0.64183,-6.95148
S1P2,C2,pre-drought,sample,0.45628,-6.93259
S1P2,C2,pre-drought,sample,-1.46814,-6.9098
S1P2,C2,pre-drought,sample,-0.04735,-6.89893
S1P3,C1,pre-drought,sample,-0.6523,-6.85547
S2P8,C2,pre-drought,sample,0.44492,-6.84802
S2P8,C2,pre-drought,sample,0.44492,-6.84802
S3P4,C2,pre-drought,sample,0.85351,-6.83055
S1P4,C2,pre-drought,sample,0.4248,-6.81546
S1P1,C1,pre-drought,sample,0.87356,-6.78771
S1P6,C2,pre-drought,sample,0.01405,-6.77547
S2P4,C2,pre-drought,sample,0.79212,-6.74825
S3P1,C1,pre-drought,sample,0.34906,-6.7052
S1P2,C2,drought,sample,-0.56874,-6.63911
S3P6,C2,pre-drought,sample,1.84438,-6.59288
S1P3,C1,pre-drought,sample,1.75262,-6.5326
S2P1,C1,pre-drought,sample,1.84867,-6.53189
S1P5,C1,pre-drought,sample,-1.51449,-6.46193
S3P5,C1,pre-drought,sample,0.36125,-6.44008
S1P1,C1,pre-drought,sample,0.94838,-6.40561
S2P8,C2,pre-drought,sample,1.13206,-6.38295
S2P8,C2,pre-drought,sample,1.13206,-6.38295
S1P4,C2,pre-drought,sample,1.75726,-6.38012
S3P5,C1,pre-drought,sample,0.40043,-6.37545
S1P5,C1,pre-drought,sample,-0.62409,-6.36518
S1P5,C1,pre-drought,sample,-1.26178,-6.33284
S2P8,C2,pre-drought,sample,1.77427,-6.2904
S2P8,C2,pre-drought,sample,1.77427,-6.2904
S3P4,C2,pre-drought,sample,0.01422,-6.28759
S3P4,C2,pre-drought,sample,0.36887,-6.2751
S1P1,C1,pre-drought,sample,0.75959,-6.26902
S2P6,C2,pre-drought,sample,0.91491,-6.22387
S1P2,C2,pre-drought,sample,0.82955,-6.2118
S1P2,C2,pre-drought,sample,0.07037,-6.20231
S2P1,C1,pre-drought,sample,9.45264,-6.19887
S1P5,C1,pre-drought,sample,1.48955,-6.16696
S3P4,C2,pre-drought,sample,1.50694,-6.14537
S2P1,C1,pre-drought,sample,13.82926,-6.13165
S1P1,C1,pre-drought,sample,1.86758,-6.123
S3P1,C1,pre-drought,sample,0.19225,-6.10911
S2P3,C1,pre-drought,sample,-0.60287,-6.07913
S3P4,C2,pre-drought,sample,1.36922,-6.07482
S3P5,C1,pre-drought,sample,1.84185,-6.07369
S2P1,C1,pre-drought,sample,1.51373,-6.07234
S3P2,C2,pre-drought,sample,1.76723,-6.06403
S2P7,C1,pre-drought,sample,0.3488,-6.05787
S3P1,C1,pre-drought,sample,-0.00731,-5.97102
S2P4,C2,pre-drought,sample,1.88801,-5.8986
S2P1,C1,pre-drought,sample,14.01441,-5.8433
S2P6,C2,drought,sample,0.14959,-5.83172
S2P6,C2,pre-drought,sample,-0.51125,-5.83124
S2P1,C1,pre-drought,sample,0.8276,-5.81371
S2P1,C1,pre-drought,sample,15.0322,-5.78395
S2P3,C1,pre-drought,sample,0.22545,-5.74821
S1P6,C2,pre-drought,sample,0.71612,-5.70672
S3P2,C2,pre-drought,sample,0.28106,-5.695
S1P2,C2,pre-drought,sample,-1.51431,-5.69004
S2P7,C1,pre-drought,sample,0.28113,-5.68413
S1P1,C1,drought,sample,0.7941,-5.64896
S3P6,C2,pre-drought,sample,2.39752,-5.64099
S3P3,C1,pre-drought,sample,2.91723,-5.62901
S1P5,C1,pre-drought,sample,0.11649,-5.62711
S2P1,C1,pre-drought,sample,10.42949,-5.59841
S3P3,C1,pre-drought,sample,0.75313,-5.59305
S3P5,C1,pre-drought,sample,0.01333,-5.59176
S1P6,C2,pre-drought,sample,0.26002,-5.53899
S2P8,C2,pre-drought,sample,1.26524,-5.51584
S2P8,C2,pre-drought,sample,1.26524,-5.51584
S1P3,C1,pre-drought,sample,-0.56583,-5.51453
S1P2,C2,pre-drought,sample,-1.58551,-5.49595
S2P1,C1,pre-drought,sample,9.82293,-5.49522
S1P5,C1,pre-drought,sample,0.77953,-5.48169
S3P3,C1,pre-drought,sample,0.06062,-5.47824
S2P7,C1,pre-drought,sample,0.23481,-5.45588
S2P8,C2,pre-drought,sample,0.46632,-5.45328
S2P8,C2,pre-drought,sample,0.46632,-5.45328
S2P6,C2,pre-drought,sample,1.23044,-5.4448
S3P6,C2,pre-drought,sample,0.41865,-5.36511
S3P1,C1,pre-drought,sample,1.17205,-5.36367
S2P7,C1,pre-drought,sample,0.32389,-5.2738
S1P5,C1,pre-drought,sample,1.33987,-5.22208
S3P4,C2,pre-drought,sample,1.0974,-5.2099
S2P1,C1,pre-drought,sample,0.52838,-5.18919
S2P1,C1,pre-drought,sample,14.75469,-5.16993
S2P7,C1,pre-drought,sample,1.36839,-5.14509
S2P1,C1,pre-drought,sample,14.84712,-5.11533
S1P5,C1,pre-drought,sample,-0.99928,-5.09071
S3P5,C1,pre-drought,sample,0.81014,-5.05573
S1P4,C2,pre-drought,sample,1.02135,-5.04877
S3P5,C1,pre-drought,sample,0.21314,-5.00195
S2P7,C1,pre-drought,sample,1.14985,-4.98837
S2P1,C1,pre-drought,sample,-0.57106,-4.98097
S1P2,C2,pre-drought,sample,0.38157,-4.97811
S2P1,C1,drought,sample,1.45944,-4.90283
S3P6,C2,pre-drought,sample,2.21968,-4.88859
S2P4,C2,pre-drought,sample,0.23514,-4.88561
S2P8,C2,pre-drought,sample,0.17786,-4.83123
S2P8,C2,pre-drought,sample,0.17786,-4.83123
S1P5,C1,pre-drought,sample,-0.52109,-4.79333
S1P1,C1,pre-drought,sample,-0.02986,-4.68614
S3P6,C2,pre-drought,sample,1.17856,-4.66607
S2P6,C2,pre-drought,sample,0.30757,-4.62089
S3P1,C1,pre-drought,sample,0.51819,-4.61194
S2P3,C1,pre-drought,sample,1.09588,-4.58456
S1P6,C2,pre-drought,sample,0.32416,-4.5835
S1P6,C2,pre-drought,sample,-0.27668,-4.52328
S1P2,C2,drought,sample,1.49326,-4.45005
S3P4,C2,pre-drought,sample,1.18647,-4.44339
S2P6,C2,pre-drought,sample,0.51648,-4.43196
S1P3,C1,pre-drought,sample,1.27396,-4.39153
S1P3,C1,pre-drought,sample,4.07171,-4.37753
S1P6,C2,pre-drought,sample,0.28142,-4.36588
S1P3,C1,pre-drought,sample,4.17178,-4.34277
S2P7,C1,pre-drought,sample,0.21347,-4.3402
S3P2,C2,pre-drought,sample,1.39333,-4.31609
S3P1,C1,pre-drought,sample,0.17086,-4.30967
S3P1,C1,pre-drought,sample,0.92818,-4.30941
S1P2,C2,drought,sample,1.2069,-4.30069
S1P4,C2,pre-drought,sample,1.24234,-4.27711
S3P5,C1,pre-drought,sample,1.88102,-4.26977
S1P3,C1,pre-drought,sample,0.37762,-4.26953
S3P1,C1,pre-drought,sample,1.50678,-4.25332
S3P6,C2,pre-drought,sample,-0.54682,-4.23496
S3P4,C2,pre-drought,sample,1.00166,-4.22387
S1P1,C1,drought,sample,0.06444,-4.20596
S2P3,C1,pre-drought,sample,0.78853,-4.19104
S2P3,C1,pre-drought,sample,1.43111,-4.18886
S3P6,C2,pre-drought,sample,-0.09814,-4.13925
S3P2,C2,pre-drought,sample,0.9244,-4.10197
S1P2,C2,pre-drought,sample,-0.94204,-4.09449
S1P4,C2,pre-drought,sample,1.86778,-4.0893
S1P5,C1,pre-drought,sample,0.75464,-4.06797
S3P2,C2,pre-drought,sample,1.95606,-4.04979
S3P6,C2,pre-drought,sample,0.03595,-4.03265
S2P6,C2,drought,sample,0.77084,-4.00536
S1P2,C2,pre-drought,sample,-0.74502,-3.97858
S2P4,C2,pre-drought,sample,-0.00723,-3.9579
S2P6,C2,pre-drought,sample,1.09853,-3.95727
S1P2,C2,pre-drought,sample,-0.69867,-3.94219
S1P2,C2,pre-drought,sample,1.86376,-3.93225
S3P2,C2,drought,sample,0.08583,-3.91781
S1P3,C1,pre-drought,sample,1.8274,-3.89899
S1P5,C1,drought,sample,0.39079,-3.89637
S1P3,C1,pre-drought,sample,0.32397,-3.79859
S1P6,C2,pre-drought,sample,1.82757,-3.78056
S1P2,C2,pre-drought,sample,-1.21531,-3.77289
S1P5,C1,pre-drought,sample,0.36713,-3.75501
S3P2,C2,pre-drought,sample,1.73159,-3.71646
S2P1,C1,pre-drought,sample,0.23495,-3.71589
S1P2,C2,pre-drought,sample,0.15949,-3.71025
S1P2,C2,drought,sample,1.41498,-3.69612
S2P7,C1,pre-drought,sample,1.43595,-3.68655
S2P1,C1,pre-drought,sample,-0.19699,-3.64194
S3P6,C2,pre-drought,sample,-0.24769,-3.63142
S2P8,C2,pre-drought,sample,0.97892,-3.62041
S2P8,C2,pre-drought,sample,0.97892,-3.62041
S1P1,C1,pre-drought,sample,-0.0067,-3.61832
S2P7,C1,pre-drought,sample,1.01453,-3.59797
S1P2,C2,pre-drought,sample,-1.29012,-3.57772
S1P2,C2,pre-drought,sample,0.40652,-3.57404
S2P7,C1,pre-drought,sample,-0.45738,-3.56738
S3P3,C1,pre-drought,sample,0.45405,-3.56393
S3P4,C2,pre-drought,sample,0.14611,-3.53766
S3P2,C2,pre-drought,sample,-0.16334,-3.53533
S2P7,C1,pre-drought,sample,1.97013,-3.48416
S3P3,C1,pre-drought,sample,0.26025,-3.47976
S2P4,C2,pre-drought,sample,-0.46752,-3.46835
S2P4,C2,pre-drought,sample,0.01417,-3.46163
S1P6,C2,drought,sample,-0.64223,-3.4326
S3P6,C2,pre-drought,sample,0.34396,-3.42701
S3P4,C2,pre-drought,sample,0.19242,-3.41891
S1P5,C1,pre-drought,sample,0.53073,-3.39147
S3P1,C1,pre-drought,sample,0.77847,-3.38855
S3P4,C2,pre-drought,sample,0.40442,-3.37052
S3P6,C2,pre-drought,sample,0.7925,-3.31052
S1P2,C2,pre-drought,sample,0.33177,-3.28863
S2P3,C1,pre-drought,sample,0.13639,-3.28574
S2P4,C2,pre-drought,sample,-0.16826,-3.27305
S1P4,C2,pre-drought,sample,0.01488,-3.2361
S1P5,C1,pre-drought,sample,0.29484,-3.23081
S2P3,C1,drought,sample,0.30049,-3.23014
S2P3,C1,pre-drought,sample,0.15777,-3.21896
S1P2,C2,pre-drought,sample,0.17731,-3.20047
S1P5,C1,pre-drought,sample,-1.55719,-3.19764
S1P5,C1,pre-drought,sample,-0.47837,-3.19602
S1P1,C1,pre-drought,sample,-0.55352,-3.18408
S3P2,C2,pre-drought,sample,0.01354,-3.18098
S2P4,C2,pre-drought,sample,0.52856,-3.14572
S2P1,C1,pre-drought,sample,13.08892,-3.14096
S1P4,C2,pre-drought,sample,1.49343,-3.11567
S2P7,C1,pre-drought,sample,0.94686,-3.1005
S3P4,C2,pre-drought,sample,0.32431,-3.0982
S1P2,C2,pre-drought,sample,-1.54275,-3.09718
S2P1,C1,pre-drought,sample,11.8373,-3.06291
S1P5,C1,pre-drought,sample,0.17713,-3.05623
S1P4,C2,pre-drought,sample,0.46047,-3.05427
S3P1,C1,pre-drought,sample,-0.09791,-3.05355
S3P2,C2,pre-drought,sample,0.10272,-3.04776
S1P5,C1,pre-drought,sample,0.979,-3.02969
S1P2,C2,pre-drought,sample,-0.06161,-2.99701
S2P7,C1,pre-drought,sample,1.1691,-2.90649
S1P2,C2,pre-drought,sample,-0.62392,-2.89783
S1P5,C1,pre-drought,sample,-0.28608,-2.82087
S3P6,C2,pre-drought,sample,2.11141,-2.79703
S1P5,C1,pre-drought,sample,-1.54294,-2.75861
S2P6,C2,pre-drought,sample,0.77691,-2.73857
S1P4,C2,pre-drought,sample,0.23598,-2.648
S1P3,C1,pre-drought,sample,0.52723,-2.61774
S2P8,C2,pre-drought,sample,0.30966,-2.61527
S2P8,C2,pre-drought,sample,0.30966,-2.61527
S1P2,C2,pre-drought,sample,0.20587,-2.60718
S2P6,C2,pre-drought,sample,0.2566,-2.56047
S3P5,C1,pre-drought,sample,1.18507,-2.55057
S3P6,C2,pre-drought,sample,1.08949,-2.46824
S3P1,C1,pre-drought,sample,-0.47201,-2.46642
S1P1,C1,pre-drought,sample,1.49323,-2.45644
S1P2,C2,pre-drought,sample,1.89942,-2.40769
S1P5,C1,pre-drought,sample,-0.84869,-2.3604
S1P5,C1,pre-drought,sample,-0.95649,-2.33781
S2P1,C1,pre-drought,sample,10.33694,-2.3013
S2P1,C1,pre-drought,sample,0.79194,-2.25398
S3P5,C1,pre-drought,sample,-0.26672,-2.25213
S1P3,C1,pre-drought,sample,-0.1298,-2.23064
S3P4,C2,pre-drought,sample,0.05701,-2.21823
S1P1,C1,pre-drought,sample,0.90922,-2.18823
S2P4,C2,pre-drought,sample,1.24311,-2.1678
S1P1,C1,pre-drought,sample,0.12527,-2.15803
S1P5,C1,pre-drought,sample,-0.97076,-2.14784
S1P5,C1,pre-drought,sample,0.45611,-2.12835
S2P8,C2,pre-drought,sample,-0.27227,-2.10163
S2P8,C2,pre-drought,sample,-0.27227,-2.10163
S3P3,C1,pre-drought,sample,0.41844,-2.08902
S2P7,C1,pre-drought,sample,1.85613,-2.08539
S3P4,C2,pre-drought,sample,-0.51817,-2.03774
S2P7,C1,pre-drought,sample,1.32218,-1.99379
S3P6,C2,pre-drought,sample,2.88892,-1.9912
S1P2,C2,pre-drought,sample,-0.22535,-1.98684
S1P4,C2,pre-drought,sample,1.19955,-1.97891
S1P2,C2,pre-drought,sample,0.90431,-1.96929
S1P5,C1,pre-drought,sample,-0.58146,-1.94116
S2P8,C2,pre-drought,sample,1.41817,-1.92788
S2P8,C2,pre-drought,sample,1.41817,-1.92788
S1.2W,C2,drought,water,-0.00985,-1.89753
S2P6,C2,pre-drought,sample,1.27672,-1.89643
S1P1,C1,pre-drought,sample,0.29477,-1.81884
S2P8,C2,pre-drought,sample,0.26691,-1.80197
S2P8,C2,pre-drought,sample,0.26691,-1.80197
S3P4,C2,pre-drought,sample,0.03561,-1.78251
S2P8,C2,pre-drought,sample,0.77605,-1.7579
S2P8,C2,pre-drought,sample,0.77605,-1.7579
S1P4,C2,pre-drought,sample,0.17178,-1.74091
S1P3,C1,pre-drought,sample,0.10301,-1.73813
S1P1,C1,pre-drought,sample,0.83443,-1.70381
S1P1,C1,drought,sample,1.97689,-1.7026
S2P6,C2,pre-drought,sample,-0.58602,-1.7022
S1P2,C2,pre-drought,sample,-0.81991,-1.62135
S2P4,C2,pre-drought,sample,0.30286,-1.61257
S3P4,C2,pre-drought,sample,1.80319,-1.59987
S2P3,C1,pre-drought,sample,0.0473,-1.58785
S2P8,C2,pre-drought,sample,0.41995,-1.58174
S2P8,C2,pre-drought,sample,0.41995,-1.58174
S3P1,C1,drought,sample,-0.21302,-1.53952
S1P5,C1,pre-drought,sample,0.481,-1.51369
S1P1,C1,pre-drought,sample,0.21438,-1.50632
S2P1,C1,pre-drought,sample,15.21609,-1.49625
S2P1,C1,pre-drought,sample,1.09672,-1.49406
S3P5,C1,pre-drought,sample,1.95587,-1.48301
S2P1,C1,drought,sample,-0.21517,-1.46012
S1P5,C1,drought,sample,0.02795,-1.4583
S1P5,C1,pre-drought,sample,1.37552,-1.43231
S2P3,C1,drought,sample,0.19922,-1.42625
S3P1,C1,pre-drought,sample,0.30275,-1.42623
S3P4,C2,drought,sample,-0.57593,-1.41857
S2P3,C1,pre-drought,sample,-0.22868,-1.41037
S2P6,C2,pre-drought,sample,0.34316,-1.39357
S3P2,C2,drought,sample,-0.25355,-1.37329
S3P3,C1,drought,sample,0.38642,-1.35467
S1P4,C2,pre-drought,sample,1.41868,-1.33767
S2P6,C2,pre-drought,sample,1.18765,-1.33111
S1P6,C2,pre-drought,sample,0.17093,-1.32796
S1P1,C1,pre-drought,sample,1.22788,-1.29619
S2P7,C1,pre-drought,sample,1.79205,-1.29073
S1P4,C2,pre-drought,sample,1.53264,-1.28603
S1P5,C1,pre-drought,sample,-0.92795,-1.28154
S1P2,C2,pre-drought,sample,-1.05141,-1.25353
S1P5,C1,pre-drought,sample,-1.58571,-1.21859
S3P1,C1,pre-drought,sample,1.85595,-1.20298
S3P1,C1,pre-drought,sample,0.08177,-1.18411
S1P4,C2,pre-drought,sample,1.71804,-1.1768
S2P1,C1,pre-drought,sample,0.90243,-1.14559
S2P1,C1,pre-drought,sample,11.92984,-1.13917
S1P5,C1,pre-drought,sample,-0.74522,-1.13529
S2P1,C1,pre-drought,sample,10.98493,-1.12193
S3P1,C1,pre-drought,sample,1.71602,-1.04727
S2P8,C2,pre-drought,sample,0.71196,-0.97822
S2P8,C2,pre-drought,sample,0.71196,-0.97822
S2P8,C2,pre-drought,sample,0.02105,-0.94889
S2P8,C2,pre-drought,sample,0.02105,-0.94889
S1P5,C1,pre-drought,sample,-1.03736,-0.93614
S3P2,C2,pre-drought,sample,0.47547,-0.91887
S1P4,C2,pre-drought,sample,-0.59956,-0.90956
S2P4,C2,pre-drought,sample,0.03558,-0.89297
S1P5,C1,pre-drought,sample,1.29514,-0.88474
S1P5,C1,pre-drought,sample,0.38139,-0.87889
S1P4,C2,pre-drought,sample,-0.22564,-0.84625
S3P3,C1,pre-drought,sample,-0.12685,-0.84234
S1P5,C1,pre-drought,sample,-0.19707,-0.84063
S2P7,C1,pre-drought,sample,1.88108,-0.83306
S1P1,C1,pre-drought,sample,1.79271,-0.82213
S2P6,C2,pre-drought,sample,-0.28663,-0.80079
S3P3,C1,pre-drought,sample,0.94181,-0.7719
S2P8,C2,pre-drought,sample,1.99862,-0.7637
S2P8,C2,pre-drought,sample,1.99862,-0.7637
S1P2,C2,pre-drought,sample,0.30929,-0.7503
S3P4,C2,drought,sample,0.24182,-0.7053
S1P2,C2,pre-drought,sample,-1.49659,-0.70274
S1P2,C2,pre-drought,sample,-1.17252,-0.68845
S2P4,C2,pre-drought,sample,0.75297,-0.67632
S1P1,C1,pre-drought,sample,1.0069,-0.66145
S2P3,C1,pre-drought,sample,0.75292,-0.64306
S3P4,C2,pre-drought,sample,0.08193,-0.61573
S2P7,C1,pre-drought,sample,0.72618,-0.57746
S2P7,C1,pre-drought,sample,1.12493,-0.5759
S2P6,C2,pre-drought,sample,0.05706,-0.57183
S2P6,C2,pre-drought,sample,1.14133,-0.57013
S3P6,C2,pre-drought,sample,2.02236,-0.5694
S3P6,C2,pre-drought,sample,0.37954,-0.556
S1.2W,C2,drought,water,-0.14918,-0.54529
S1P1,C1,pre-drought,sample,0.0361,-0.54494
S3P4,C2,pre-drought,sample,0.26014,-0.53812
S2P1,C1,pre-drought,sample,1.88784,-0.53373
S3P1,C1,pre-drought,sample,1.7672,-0.52363
S2P1,C1,pre-drought,sample,0.49273,-0.50538
S1P2,C2,drought,sample,1.30104,-0.49811
S1P4,C2,pre-drought,sample,0.10404,-0.49
S2P1,C1,pre-drought,sample,17.34508,-0.48168
S2P8,C2,pre-drought,sample,1.73153,-0.46665
S2P8,C2,pre-drought,sample,1.73153,-0.46665
S2P3,C1,pre-drought,sample,0.3548,-0.44266
S1P3,C1,pre-drought,sample,0.03525,-0.39821
S1P3,C1,pre-drought,sample,0.23492,-0.39692
S2P8,C2,pre-drought,sample,0.8223,-0.38932
S2P8,C2,pre-drought,sample,0.8223,-0.38932
S2P1,C1,pre-drought,sample,16.4948,-0.36866
S3P2,C2,pre-drought,sample,0.05638,-0.32451
S3P6,C2,pre-drought,sample,2.75362,-0.27913
S2P7,C1,pre-drought,sample,0.37016,-0.26875
S1P2,C2,pre-drought,sample,0.28075,-0.24481
S1P1,C1,pre-drought,sample,1.75706,-0.22723
S2P6,C2,drought,sample,0.19939,-0.20101
S3P1,C1,pre-drought,sample,0.14594,-0.18852
S1P1,C1,pre-drought,sample,1.09602,-0.1815
S1P5,C1,pre-drought,sample,-0.77376,-0.16096
S1P5,C1,pre-drought,sample,0.82936,-0.14178
S2P4,C2,pre-drought,sample,1.20032,-0.13295
S2P3,C1,pre-drought,sample,0.92653,-0.10869
S3P5,C1,pre-drought,sample,0.07759,-0.07982
S2P8,C2,pre-drought,sample,1.00028,-0.06566
S2P8,C2,pre-drought,sample,1.00028,-0.06566
S1P5,C1,pre-drought,sample,-1.12638,-0.0302
S1P4,C2,pre-drought,sample,1.06413,-0.02084
S1P4,C2,drought,sample,0.52375,-0.01261
S3P2,C2,pre-drought,sample,1.15322,-8.00E-04
S2P1,C1,pre-drought,sample,15.86421,0
S3P2,C2,pre-drought,sample,0.4006,0.02087
S3P6,C2,pre-drought,sample,2.17693,0.02304
S2P1,C1,pre-drought,sample,16.35304,0.05292
S3P4,C2,pre-drought,sample,0.21381,0.06201
S2P1,C1,pre-drought,sample,16.77836,0.07328
S1P6,C2,pre-drought,sample,1.71366,0.11662
S2P6,C2,pre-drought,sample,-0.01727,0.16848
S3P1,C1,pre-drought,sample,0.44337,0.1799
S1P4,C2,pre-drought,sample,1.4578,0.18737
S1P4,C2,drought,sample,0.02187,0.23451
S2P1,C1,pre-drought,sample,0.25988,0.25568
S1P4,C2,pre-drought,sample,0.72416,0.25819
S1P3,C1,pre-drought,sample,1.00672,0.2607
S1P2,C2,pre-drought,sample,-1.0692,0.26145
S3P2,C2,pre-drought,sample,0.4363,0.26583
S3P5,C1,pre-drought,sample,-0.11728,0.28408
S3P5,C1,pre-drought,sample,0.84935,0.33563
S2P7,C1,pre-drought,sample,1.50006,0.33871
S1P1,C1,pre-drought,sample,1.04969,0.35528
S2P1,C1,pre-drought,sample,16.92005,0.36336
S2P4,C2,pre-drought,sample,0.12471,0.3641
S1P5,C1,pre-drought,sample,-1.57144,0.37506
S2P6,C2,pre-drought,sample,0.7413,0.39058
S1P6,C2,pre-drought,sample,1.75278,0.394
S3P1,C1,pre-drought,sample,1.2611,0.39812
S2P3,C1,pre-drought,sample,1.46671,0.40153
S1P5,C1,pre-drought,sample,0.74041,0.41416
S2P7,C1,pre-drought,sample,1.76714,0.41891
S1P5,C1,pre-drought,sample,-0.55306,0.43531
S2P1,C1,pre-drought,sample,17.20338,0.45104
S2P3,C1,pre-drought,sample,-0.52815,0.46261
S2P1,C1,pre-drought,sample,12.30024,0.46665
S1P4,C2,drought,sample,1.44237,0.48997
S3P4,C2,drought,sample,-0.65424,0.49054
S3P6,C2,pre-drought,sample,0.82811,0.50728
S3P3,C1,pre-drought,sample,1.78721,0.50783
S1P2,C2,pre-drought,sample,0.05609,0.51564
S2P6,C2,pre-drought,sample,0.2352,0.52609
S2P7,C1,pre-drought,sample,0.74757,0.52906
S2P1,C1,drought,sample,1.96498,0.53165
S1P5,C1,pre-drought,sample,-1.21551,0.53887
S1P5,C1,pre-drought,sample,-0.56726,0.54959
S2P3,C1,pre-drought,sample,1.3919,0.5506
S1P2,C2,pre-drought,sample,1.37569,0.55485
