"","X3300044942_Site3_PreDrought_6hr","X3300044943_Site3_PreDrought_48hr","X3300044944_Site3_PreDrought_0hr","X3300044945_Site3_Drought_6hr","X3300045458_Site1_PreDrought_48hr","X3300045459_Site1_Drought_6hr","X3300045460_Site1_Drought_48hr","X3300045461_Site2_PreDrought_0hr","X3300045462_Site2_PreDrought_6hr","X3300045463_Site2_PreDrought_48hr","X3300045464_Site2_Drought_0hr","X3300045465_Site2_Drought_48hr","X3300045466_Site2_Pre_drought_0hr","X3300045467_Site2_PreDrought_6hr","X3300045468_Site2_PreDrought_48hr","X3300045469_Site2_Drought_0hr","X3300045470_Site2_Drought_6hr","X3300045471_Site3_Drought_6hr","X3300045472_Site3_Drought_48hr","X3300045473_Site2_Drought_48hr","X3300048051_Site1_Drought_0hr","X3300048052_Site3_PreDrought_0hr","X3300048053_Site3_PreDrought_48hr","X3300048054_Site3_Drought_0hr","X3300048092_Site1_PreDrought_0hr","X3300048093_Site1_PreDrought_6hr","X3300048094_Site1_PreDrought_48hr","X3300048095_Site1_Drought_6hr","X3300048096_Site1_Drought_48hr","X3300048099_Site1_PreDrought_0hr","X3300048100_Site1_PreDrought_6hr","X3300049511_Site2_Drought_6hr","X3300049512_Site3_Drought_0hr","X3300049557_Site3_Drought_48hr","X3300049628_Site1_Drought_0hr"
"KO:K06889",7.57215003931126,6.80552754962061,6.8993888927639,6.46103308905294,6.41635721287165,2.46316411113114,9.6386338553102,6.23630433121652,6.84604028050177,5.93009533100781,5.1709663198183,2.46316411113114,8.20605933042399,7.58530904695802,5.52930717271185,7.84497529829881,7.04871105916166,6.85431941631325,7.12038199390622,7.00418010529552,2.46316411113114,6.29594666464591,6.34648543337096,7.79631666887151,6.85215572448694,6.64943990037449,6.30789042292369,7.33945473629668,7.00821071423585,7.0705354425545,5.96429249229873,6.60768766729971,7.22636816761805,7.15697494992036,8.66520671745988
"KO:K06890",9.0826893037288,9.62187137187268,9.78847392212967,10.4927512702924,9.63283384057242,9.92255207215286,9.73425319348172,10.1418326271183,10.1514389364827,9.71990718779334,9.78807843638567,9.34120183462677,10.3438487486997,9.63480730347007,10.3094216441344,9.98597283579042,9.55892187551959,9.9086676846993,9.64241331866442,9.42304873925741,7.32384074156437,10.1005199411721,9.67451554854811,10.0385663092234,9.90175442337301,9.62828681851149,9.5625540317793,9.79546463197726,9.49897785925417,12.3639892089747,10.0453253083998,9.67553560015452,10.5660302650823,9.06473033135111,10.5057276714612
"KO:K06891",10.1501431087514,8.44339927881784,7.90795246492651,7.59262505918234,7.87471919533913,6.25482061487991,7.52726643763616,7.59795872224524,8.25508593784584,8.31726161366438,7.01127225992495,7.28369552059496,6.45452268043046,7.93578533788372,2.46316411113114,8.17772133663151,7.86251176474179,7.95127440513745,8.92416812618935,8.19118793619,5.13161930623167,2.46316411113114,8.69366453820615,2.46316411113114,7.6980549799216,7.89525277332946,8.17917476141978,8.623399958768,7.43735641239074,7.6104298786805,8.20826851675927,8.44850193376279,7.43401083869713,7.30442751489355,8.62163727102198
"KO:K06893",5.33213672789331,5.48230622468624,6.08532643451423,4.33231872879981,4.96782063492423,2.46316411113114,7.31368206133418,4.79232363862814,5.29638979933334,3.41355688809777,4.02786858794137,4.86889500776535,4.8700458731459,3.90535023043905,2.46316411113114,3.64154635942967,3.90982602041186,5.02291407899974,4.44563112846443,4.29879150784089,2.46316411113114,7.19655346031033,2.46316411113114,2.46316411113114,6.16427852095172,5.1829369333916,4.79958094708638,3.8302841914459,5.19334756670673,5.37976934108788,5.31905714801302,4.96073776639815,6.2151128811035,5.94622812230904,6.05815489842998
"KO:K06894",6.25374630346356,7.48935887973086,8.1722589210757,7.64830788785245,6.17547736447893,2.46316411113114,2.46316411113114,7.43796483112804,6.41540910406078,5.8900809750719,4.02786858794137,4.52496863521488,8.2628350568623,6.70483583044393,2.46316411113114,7.09293093705357,6.57907586725619,5.78964898229114,6.3738447838267,6.78575696323138,2.46316411113114,2.46316411113114,4.5789358543086,5.42095314714636,7.20775756700111,6.48373448954811,6.80855037477055,7.82024551867029,7.55602075510663,6.71084055063983,6.19836414862085,6.50979995834916,7.86881781967695,6.99266133598149,8.18171479864901
"KO:K06895",3.00452927486732,4.48758023642865,2.46316411113114,2.46316411113114,3.8751977260401,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.52496863521488,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,5.51484049870122,2.46316411113114,2.46316411113114,4.57438985205004,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.20033731757783,4.03659854436199,4.21688066651525,3.91117916062915
"KO:K06897",4.63753008943707,4.961450692041,5.39164084353311,4.81578081574044,4.36302403119714,2.46316411113114,5.44263448845571,5.20444463395527,4.83257701004438,3.92927959105482,3.63589601909432,2.46316411113114,5.14354262125288,4.99259943521706,2.46316411113114,5.12009977668029,3.84731976581045,3.81991453080295,4.18045921427006,3.39840113504392,11.5884337576148,2.46316411113114,2.46316411113114,2.46316411113114,5.3639794397261,5.46314177056317,6.04090647584645,5.13136255893556,5.37984527541087,5.3487244103989,3.97528994730281,4.58396126649463,5.8644419219979,5.4276348171896,6.23476550042346
"KO:K06898",4.08164842049148,5.19780150344152,4.9621050836674,4.643341173995,3.77735055767258,2.46316411113114,2.46316411113114,4.85945160517382,5.2436045196608,4.59966009617015,3.91236882098544,3.71757813428588,2.46316411113114,5.47973564946269,2.46316411113114,5.27633347301223,4.6528479380748,5.48195176552187,5.63196042323062,3.76450170672872,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.81138671425348,4.67342783477153,5.60851290571805,4.97240755041657,4.27458584481746,4.90870532262209,5.08463373840898,4.41795739273898,4.1718447265858,4.21688066651525,5.54224596983368
"KO:K06901",4.81636868154891,5.52974462238299,4.32713669648235,2.46316411113114,6.67545947643276,2.46316411113114,4.88286739502053,2.46316411113114,5.35718997746045,6.34620754428724,3.55294822270891,6.27068087285722,5.92808300055728,6.19340252787401,2.46316411113114,4.08895769106715,4.54989681455145,3.76078911878078,5.37025057669887,4.66846565659809,11.4572638237224,2.46316411113114,2.46316411113114,2.46316411113114,4.05156561824522,5.06347661694129,6.31722504763019,3.75706436720622,5.90704336758377,4.99258452984985,5.68386139827578,5.11575828662099,2.46316411113114,5.3923483002564,5.48701061561271
"KO:K06902",5.63046800045809,4.64546458675142,5.16278389166281,5.16945941270113,6.30847818668742,2.46316411113114,5.73805117257111,4.56774302744473,4.62853108275897,3.41355688809777,2.46316411113114,2.46316411113114,2.46316411113114,5.66362810262007,2.46316411113114,2.46316411113114,2.46316411113114,4.49567496751083,5.29636931685256,4.98479426371822,9.84499531708559,2.46316411113114,2.46316411113114,2.46316411113114,5.64513703673855,6.50952590701388,5.74013105272523,6.2999851098836,5.12513521930442,5.7546316103,5.73819056721241,5.36414553973528,3.88325026504695,5.4276348171896,5.76701789324795
"KO:K06903",3.81241790014242,5.25577871062327,5.03232741577235,2.46316411113114,4.39349839429032,2.46316411113114,2.46316411113114,2.46316411113114,3.01936910128309,3.41355688809777,2.46316411113114,2.46316411113114,2.46316411113114,4.26615037454034,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,6.05813541017943,2.46316411113114,2.46316411113114,2.46316411113114,4.5789358543086,2.46316411113114,4.34156316356267,2.46316411113114,3.08003114536197,3.27171352720386,2.46316411113114,4.90870532262209,4.09157658111225,3.20033731757783,2.46316411113114,2.46316411113114,3.70068839815453
"KO:K06904",3.62458903762309,3.31168973912114,4.43922154324296,2.46316411113114,4.5623943697716,2.46316411113114,2.46316411113114,2.46316411113114,3.51160010602835,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.91411759884598,2.46316411113114,5.32471988854531,2.46316411113114,2.46316411113114,5.81807818873894,4.29879150784089,2.46316411113114,6.29594666464591,2.46316411113114,2.46316411113114,5.12963678310074,5.16649420519899,3.86507890325246,4.18995267968648,4.51704641496281,5.55280241175926,4.54747995704596,3.94804627285744,5.05605557935174,5.73883708981233,4.00284114188899
"KO:K06907",7.56856912458402,8.9205689974858,9.68387838701402,6.51009378773356,7.29127719427881,2.46316411113114,2.46316411113114,9.64313373876272,8.91873916653035,8.66320829603318,4.13277896759513,5.65446103803216,9.20119653214336,7.82931326291692,2.46316411113114,6.37917796162065,5.3561148033667,4.78528030144133,8.11038802759025,4.98479426371822,2.46316411113114,9.38293989774965,6.06932714118863,5.88997424488321,9.13013483612122,8.16159555094102,8.03736246864466,4.24042955313907,6.48969503809434,9.25444958180411,8.26061710258351,9.08897029315013,4.1718447265858,5.65248802783286,5.42950562966419
"KO:K06910",7.11261788829658,7.84722670943236,7.91698943950189,7.62629237969563,6.05579241491694,7.47634117239556,7.86588321680217,8.66043418461761,7.44565214690703,8.26778449787003,7.70229575708193,8.68087003296122,8.80224370005723,7.62166152656015,7.76032459124907,8.56608606504534,7.66628164896911,7.34454259357241,8.12442882149974,7.95690036115212,9.3625306249085,8.25406092495147,2.46316411113114,9.79623666471877,7.1812614536218,7.23984338871609,7.79612692121998,7.36044120666025,7.77297260886919,7.96245784282827,7.3897345101491,7.6522506617137,8.98674686375503,8.61592312067066,7.86140861877242
"KO:K06911",8.82519749167878,7.72864638801965,7.92597010084938,9.90187250062143,9.30975346084363,9.59912394426241,9.27061504804021,7.60739194864269,8.69914514771543,7.63964672377755,9.96596276160447,9.24246258251166,8.31745944347311,9.26548150928932,9.50631876124549,9.02317971061558,10.3747742410025,10.004906460042,8.69175252310964,8.74310334682031,7.07982279195202,6.95420882240158,7.03362121049655,9.05349940765605,8.96544241647568,9.3652845018959,8.794219091575,9.91718215055827,9.20242213848143,8.99122732051829,8.21017120994069,8.77359976075539,9.9007793537528,9.29353006670325,9.86168559553135
"KO:K06912",5.47378086338317,5.94430218042679,5.28193209030712,3.7328365673616,5.68022434993317,3.88072222791258,2.46316411113114,5.39413607576749,5.08406437615833,5.69454945441971,2.46316411113114,2.46316411113114,2.46316411113114,4.74191856851524,5.66445746516628,2.46316411113114,4.99942383069396,4.8610757600752,4.88693353499864,4.39073638513087,4.46600320418695,2.46316411113114,4.0202747216642,2.46316411113114,7.05559032553933,6.25873166568452,6.2407820616576,5.31819831820966,4.51704641496281,6.06949563311061,5.18323510615327,5.36414553973528,5.11910679287075,4.45353478178957,6.29971046959144
"KO:K06915",6.01010085989677,6.1690018630287,5.03232741577235,5.80796335765328,5.48071580850761,2.46316411113114,6.11079195129812,5.52116467406327,6.18127684136516,5.32332442685833,6.15138968831944,5.69670949274317,6.18623940295993,6.394320770957,2.46316411113114,5.66115629595863,5.88907584184175,6.28346452233855,7.35302682798046,5.49662318532224,2.46316411113114,7.58510235463919,2.46316411113114,6.75912196745632,4.34156316356267,5.32272540930813,6.30789042292369,5.73128771364756,5.01599800756629,6.47625499661902,6.02651734486516,6.20717809626906,5.75158723471614,5.84632524997874,6.05815489842998
"KO:K06916",5.55431002092575,4.41855892763386,2.46316411113114,2.46316411113114,5.43992869075089,2.46316411113114,2.46316411113114,2.46316411113114,11.148853139367,4.01595363683096,2.46316411113114,6.27068087285722,2.46316411113114,4.02038302022,2.46316411113114,3.95916081682657,2.46316411113114,4.55897446823474,5.65171688060901,6.21349905748299,2.46316411113114,2.46316411113114,5.90748990563308,2.46316411113114,5.01113275835633,5.14985264751681,5.6537654322471,3.89879156701422,2.46316411113114,5.8456624234086,5.40273863581687,5.41565788492665,2.46316411113114,4.58977838515751,4.31077319772166
"KO:K06917",3.6472893340373,4.18515958945464,4.06658092408764,2.46316411113114,4.19826558046897,2.46316411113114,2.46316411113114,3.63023998246133,3.41515095832237,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.35522193138076,2.46316411113114,2.46316411113114,4.07871554860074,4.16329435330167,5.98253750531146,4.19942635200056,2.46316411113114,2.46316411113114,6.06932714118863,2.46316411113114,2.46316411113114,3.23313007107096,3.97740993245937,2.46316411113114,2.46316411113114,4.4477200232898,4.46864297000068,4.04854182520926,2.46316411113114,3.51567621349017,4.31077319772166
"KO:K06919",3.39031004982421,3.20059233939189,2.46316411113114,2.46316411113114,4.84589115046976,2.46316411113114,2.46316411113114,4.92338119779054,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.96434009469184,2.46316411113114,4.31221264243918,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.96678684172673,2.46316411113114,3.83495461463621,3.13191284530474,2.46316411113114,3.49836041296132,4.67279245325577,2.46316411113114,3.22191652912914,2.46316411113114,5.9001463535314,4.21688066651525,4.00284114188899
"KO:K06920",6.25672939987913,6.56424539384596,5.98509042082284,4.89429009006293,5.50726125582548,2.46316411113114,5.84081526837549,6.96666753803115,6.43869271263865,6.91102969433634,3.63589601909432,2.46316411113114,7.63648321518292,6.98499695574434,2.46316411113114,5.73402549363378,6.57075916910895,5.87498135878099,6.85118092445166,5.7456232101003,8.05579243483153,2.46316411113114,7.25044963351094,7.79631666887151,5.56447362579165,6.54112544499965,5.78140998291909,6.36395620274875,5.56991071271125,6.8591915196898,5.89921615097884,6.77252333146359,4.9204642566712,5.94622812230904,5.98088349823062
"KO:K06921",2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,3.4807313815124,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,2.46316411113114,4.52600324473617,2.46316411113114,2.46316411113114,6.78848194022079,2.46316411113114,2.46316411113114,2.46316411113114,4.86706934737811,2.46316411113114,2.46316411113114,2.46316411113114,6.75912196745632,2.46316411113114,3.53986734648406,2.46316411113114,4.02423134434327,2.46316411113114,2.46316411113114,3.58590753958775,3.83758173299471,3.70459245941122,3.80355336300261,4.31077319772166
"KO:K06923",4.70291242731453,5.63456926757079,2.46316411113114,4.20880731262672,5.45365704236286,2.46316411113114,2.46316411113114,2.46316411113114,4.23397316068964,3.24370952082247,2.46316411113114,2.46316411113114,5.3714869985279,3.63006531859616,2.46316411113114,4.66575536207292,4.43801461679681,4.2842912750268,6.10163825865399,6.16580032276035,2.46316411113114,2.46316411113114,6.34648543337096,2.46316411113114,5.15772755723831,5.52838820448316,5.39357078074068,5.0274762956683,2.46316411113114,4.99258452984985,5.55640684698419,5.02934414995638,2.46316411113114,3.80355336300261,4.31077319772166
"KO:K06925",4.52767178777142,5.23672200393349,4.06658092408764,2.46316411113114,4.58850348544191,2.46316411113114,5.62721731101173,2.46316411113114,4.50390209276578,4.24276659817771,4.58856548266998,5.56595893076371,5.81774499922256,5.54942399279654,7.53492608514375,4.94374693956543,4.83732702843653,4.75902705560325,5.3460572029485,3.27654426759386,6.41547221033974,2.46316411113114,5.72477785964818,2.46316411113114,4.9149533382709,5.29285809733224,4.62271664394739,5.46329204639446,5.61979612250193,4.62002943328756,4.78031443857791,3.89420850662353,6.5643480930781,5.07216130491657,5.62122471770293
"KO:K06929",6.78206141230227,5.54520720067686,6.20886204112965,6.15622099733988,6.70407838305374,6.25482061487991,4.66894315012212,6.44082908524974,6.44790110554913,4.9996313986645,4.47971642871893,2.46316411113114,6.57188713775356,5.98466430338139,2.46316411113114,3.95916081682657,4.12991923844064,4.83628470291552,5.98253750531146,5.76183249855648,7.91400627634073,8.02231615408813,5.26778612077133,7.13858522849163,5.26469129616045,8.45737042344358,8.41383005659323,5.42335408500856,5.49159258116678,5.86753397578091,5.78019732220513,6.12797702011927,5.67101102387085,6.18947118515733,5.81245200359969
"KO:K06934",4.09652962377625,4.04905182440548,2.46316411113114,7.06343209702404,4.23304056501586,2.46316411113114,4.4131404998029,2.46316411113114,2.46316411113114,5.54730871447191,6.50728581440848,7.18433759335402,2.46316411113114,3.96434009469184,7.26758211817936,7.46550696395026,4.2261419067564,5.68537143253067,6.76399529343075,6.75395285327109,2.46316411113114,2.46316411113114,2.46316411113114,8.86507894063699,3.75196213132422,4.5484053895113,3.21587087949416,8.91492608218985,9.73789011017485,2.46316411113114,3.45864097049382,3.40824813655577,8.4007912653135,7.72306285379892,9.13908096250021
"KO:K06937",7.48618371303917,7.4123996396227,9.0698497357383,8.83198821041271,6.57984095675516,8.27969642653298,8.79444251462029,8.09691070829143,7.64638169298578,7.47826317319359,8.59423750974668,8.17518746370632,9.67894160322552,7.99547125121178,9.71283345153939,11.1508943590477,8.12288436654194,8.12162153585387,7.24140129240261,7.5253926691801,5.37203841564935,10.5560108832615,6.46720212785895,10.9142977861802,7.05559032553933,6.68944699218577,6.11784455912777,6.59457731072053,6.84148238167172,7.10749270176894,6.11911128871422,7.73101489769553,8.87111011833375,8.79598938076487,7.13115408853367
"KO:K06938",3.18616106252996,4.83873514739387,4.20389448752633,4.33231872879981,3.8751977260401,2.46316411113114,2.46316411113114,3.94523758044685,4.52245964055231,2.46316411113114,4.02786858794137,2.46316411113114,2.46316411113114,3.35522193138076,2.46316411113114,2.46316411113114,2.46316411113114,3.92917059022809,6.10163825865399,4.66846565659809,2.46316411113114,2.46316411113114,4.96678684172673,2.46316411113114,4.53272363181777,3.81749270042711,4.30178467615753,4.13726100899952,4.4606562026999,4.50775845050796,4.57272116026169,4.14097671505428,2.46316411113114,4.12659484958056,4.49961220500344
"KO:K06940",5.31482587944206,3.83803381021671,5.4933393378695,4.44463729106756,5.45365704236286,2.46316411113114,2.46316411113114,5.34908718446609,4.83257701004438,3.92927959105482,2.46316411113114,2.46316411113114,2.46316411113114,5.40639367043559,2.46316411113114,6.68296080036663,5.21127088501016,5.28044485519346,5.55003658888999,5.49662318532224,9.69056089102437,2.46316411113114,6.77817531866522,7.13858522849163,3.5622094722976,5.13300716563602,4.55803256733025,4.50639851627697,4.33974068188886,4.09449552309655,4.59747999978511,5.23596260253198,4.59962636842922,4.21688066651525,4.94197480967352
