"","Label","Pyr","Flux","Time","Condition"
"647","S3P5","C1",12.49453,1.09597,"Pre-Drought"
"648","S1P2","C2",-13.80456,-0.94204,"Pre-Drought"
"649","S1P4","C2",5.58188,1.15325,"Pre-Drought"
"650","S1P6","C2",16.44901,1.15297,"Pre-Drought"
"651","S2P8","C2",20.27378,0.77605,"Pre-Drought"
"652","S2P4","C2",9.93999,1.11119,"Pre-Drought"
"653","S2P6","C2",23.50238,1.18765,"Pre-Drought"
"654","S3P2","C2",2.23737,1.11045,"Pre-Drought"
"655","S3P4","C2",5.06558,1.0974,"Pre-Drought"
"656","S3P6","C2",14.05244,1.22134,"Pre-Drought"
"657","S1P1","C1",-10.23341,1.09602,"Pre-Drought"
"658","S1P3","C1",0.03927,1.09572,"Pre-Drought"
"659","S1P5","C1",1.79985,-0.94223,"Pre-Drought"
"660","S2P1","C1",-13.09373,1.05038,"Pre-Drought"
"661","S2P3","C1",12.96572,1.185,"Pre-Drought"
"662","S2P7","C1",6.75051,0.79382,"Pre-Drought"
"663","S3P1","C1",1.38117,1.04019,"Pre-Drought"
"664","S3P3","C1",18.80703,1.16412,"Pre-Drought"
"665","S3P5","C1",-7.03185,1.13878,"Pre-Drought"
